,pval_outlier
FOXD4L1#chr2:113499492-113499510(+),0.9997
FOXD4L1#chr2:113499552-113499570(-),1.0
FOXE1#chr9:97853228-97853246(+),0.9854
FOXE1#chr9:97853232-97853250(-),0.661
FOXE1#chr9:97853253-97853271(+),0.0001
FOXE1#chr9:97853277-97853295(+),0.9227
FOXE1#chr9:97853291-97853309(-),0.8209
FOXE1#chr9:97853307-97853325(-),0.9997
FOXE3#chr1:47416298-47416316(+),1.0
FOXE3#chr1:47416301-47416319(+),1.0
FOXE3#chr1:47416310-47416328(-),0.0548
FOXE3#chr1:47416316-47416334(-),0.7476
FOXE3#chr1:47416347-47416365(-),0.0889
FOXE3#chr1:47416350-47416368(-),0.9964
FOXF1#chr16:86510098-86510116(+),0.2771
FOXF1#chr16:86510504-86510522(+),0.9731
FOXF1#chr16:86510558-86510576(+),0.0021
FOXF1#chr16:86510566-86510584(-),0.7476
FOXF1#chr16:86510569-86510587(-),0.661
FOXF1#chr16:86510589-86510607(+),0.1366
FOXF2#chr6:1389578-1389596(+),0.2771
FOXF2#chr6:1389625-1389643(+),0.9731
FOXF2#chr6:1389632-1389650(-),0.9926
FOXF2#chr6:1389769-1389787(-),0.661
FOXF2#chr6:1389817-1389835(-),0.0319
FOXF2#chr6:1389940-1389958(+),0.9984
FOXG1#chr14:28766760-28766778(-),0.4649
FOXG1#chr14:28766804-28766822(-),0.4649
FOXG1#chr14:28766807-28766825(-),0.9731
FOXG1#chr14:28766814-28766832(+),0.661
FOXG1#chr14:28766839-28766857(-),0.9531
FOXG1#chr14:28766874-28766892(-),0.7476
FOXH1#chr8:144475400-144475418(+),0.9999
FOXH1#chr8:144475428-144475446(-),0.1366
FOXH1#chr8:144475636-144475654(+),0.0319
FOXH1#chr8:144475757-144475775(+),0.9999
FOXH1#chr8:144475795-144475813(+),0.5649
FOXH1#chr8:144475807-144475825(+),0.9984
FOXI1#chr5:170105955-170105973(-),1.0
FOXI1#chr5:170106089-170106107(-),0.8792
FOXI1#chr5:170106091-170106109(+),0.1366
FOXI1#chr5:170106141-170106159(-),0.9531
FOXI1#chr5:170106146-170106164(-),0.9731
FOXI1#chr5:170106180-170106198(-),0.1366
FOXI2#chr10:127737198-127737216(+),0.9926
FOXI2#chr10:127737220-127737238(+),0.367
FOXI2#chr10:127737226-127737244(-),0.4649
FOXI2#chr10:127737423-127737441(-),0.9984
FOXI2#chr10:127737431-127737449(-),0.5649
FOXI2#chr10:127737586-127737604(-),0.9531
FOXI3#chr2:88452300-88452318(+),0.9984
FOXI3#chr2:88452615-88452633(+),0.0045
FOXI3#chr2:88452628-88452646(-),0.7476
FOXI3#chr2:88452642-88452660(-),1.0
FOXI3#chr2:88452665-88452683(-),0.9854
FOXI3#chr2:88452678-88452696(-),0.0889
FOXJ1#chr17:76140958-76140976(+),0.9926
FOXJ1#chr17:76141110-76141128(-),0.9731
FOXJ1#chr17:76141131-76141149(+),0.7476
FOXJ1#chr17:76141188-76141206(-),0.367
FOXJ1#chr17:76141232-76141250(-),0.9227
FOXJ1#chr17:76141283-76141301(-),1.0
FOXJ2#chr12:8032745-8032763(-),0.1366
FOXJ2#chr12:8032755-8032773(-),0.9964
FOXJ2#chr12:8032766-8032784(+),0.0
FOXJ2#chr12:8032770-8032788(-),0.9531
FOXJ2#chr12:8032784-8032802(-),0.9999
FOXJ2#chr12:8032793-8032811(-),0.8792
FOXJ3#chr1:42335120-42335138(+),0.1995
FOXJ3#chr1:42335136-42335154(+),0.4649
FOXJ3#chr1:42335142-42335160(+),0.9854
FOXJ3#chr1:42335147-42335165(-),0.4649
FOXJ3#chr1:42335167-42335185(+),0.9227
FOXJ3#chr1:42335207-42335225(-),0.8209
FOXK1#chr7:4682291-4682309(+),0.0889
FOXK1#chr7:4682301-4682319(+),0.9227
FOXK1#chr7:4682306-4682324(+),0.9964
FOXK1#chr7:4682313-4682331(+),0.9531
FOXK1#chr7:4682486-4682504(-),0.367
FOXK1#chr7:4682777-4682795(-),0.9964
FOXK2#chr17:82519786-82519804(-),0.9993
FOXK2#chr17:82519789-82519807(-),0.0889
FOXK2#chr17:82519798-82519816(-),0.2771
FOXK2#chr17:82519812-82519830(-),0.4649
FOXK2#chr17:82519874-82519892(+),0.9227
FOXK2#chr17:82520125-82520143(-),0.7476
FOXL1#chr16:86578758-86578776(-),0.5649
FOXL1#chr16:86578772-86578790(-),0.5649
FOXL1#chr16:86578782-86578800(+),0.8792
FOXL1#chr16:86578794-86578812(-),0.9531
FOXL1#chr16:86578810-86578828(-),0.9926
FOXL1#chr16:86578923-86578941(+),1.0
FOXL2#chr3:138946904-138946922(-),0.8209
FOXL2#chr3:138946948-138946966(+),1.0
FOXL2#chr3:138947055-138947073(-),0.0548
FOXL2#chr3:138947059-138947077(-),0.367
FOXL2#chr3:138947082-138947100(+),0.1995
FOXL2#chr3:138947110-138947128(-),0.9993
FOXM1#chr12:2876684-2876702(+),0.8792
FOXM1#chr12:2876730-2876748(+),0.0009
FOXM1#chr12:2876902-2876920(-),0.9926
FOXM1#chr12:2876939-2876957(-),0.9999
FOXM1#chr12:2876942-2876960(-),0.7476
FOXM1#chr12:2877146-2877164(-),0.0548
FOXN1#chr17:28506259-28506277(-),1.0
FOXN1#chr17:28506333-28506351(-),1.0
FOXN1#chr17:28506353-28506371(+),1.0
FOXN1#chr17:28506523-28506541(+),1.0
FOXN1#chr17:28506553-28506571(-),1.0
FOXN1#chr17:28506570-28506588(+),1.0
FOXN2#chr2:48314704-48314722(+),0.9854
FOXN2#chr2:48314712-48314730(-),0.9531
FOXN2#chr2:48314722-48314740(-),0.0009
FOXN2#chr2:48314768-48314786(-),0.7476
FOXN2#chr2:48315089-48315107(+),0.9731
FOXN2#chr2:48315112-48315130(+),0.8792
FOXN3#chr14:89416760-89416778(-),0.9997
FOXN3#chr14:89416781-89416799(+),0.0548
FOXN3#chr14:89416955-89416973(+),0.1995
FOXN3#chr14:89417153-89417171(+),1.0
FOXN3#chr14:89417157-89417175(+),0.8792
FOXN3#chr14:89417219-89417237(+),0.367
FOXN3#chr14:89618942-89618960(+),0.661
FOXN3#chr14:89618980-89618998(+),0.367
FOXN3#chr14:89619053-89619071(+),0.661
FOXN3#chr14:89619077-89619095(+),1.0
FOXN3#chr14:89619123-89619141(-),1.0
FOXN3#chr14:89619142-89619160(+),0.4649
FOXN4#chr12:109309163-109309181(+),0.5649
FOXN4#chr12:109309179-109309197(-),0.4649
FOXN4#chr12:109309192-109309210(-),0.9984
FOXN4#chr12:109309205-109309223(-),0.8209
FOXN4#chr12:109309215-109309233(-),0.9731
FOXN4#chr12:109309259-109309277(-),0.9964
FOXO1#chr13:40666236-40666254(+),0.5649
FOXO1#chr13:40666536-40666554(+),0.367
FOXO1#chr13:40666566-40666584(-),0.4649
FOXO1#chr13:40666572-40666590(+),0.661
FOXO1#chr13:40666580-40666598(-),0.9926
FOXO1#chr13:40666626-40666644(-),0.8792
FOXO3#chr6:108559819-108559837(+),0.8792
FOXO3#chr6:108559822-108559840(+),0.9926
FOXO3#chr6:108559858-108559876(+),0.7476
FOXO3#chr6:108559861-108559879(+),1.0
FOXO3#chr6:108560086-108560104(-),0.0548
FOXO3#chr6:108560230-108560248(+),0.661
FOXO3#chr6:108560893-108560911(+),0.9227
FOXO3#chr6:108560921-108560939(+),1.0
FOXO3#chr6:108560933-108560951(-),0.7476
FOXO3#chr6:108560936-108560954(+),0.9531
FOXO3#chr6:108560951-108560969(+),0.0
FOXO3#chr6:108561174-108561192(+),0.9964
FOXO4#chrX:71095999-71096017(+),0.9731
FOXO4#chrX:71096008-71096026(+),0.9854
FOXO4#chrX:71096014-71096032(+),0.9997
FOXO4#chrX:71096087-71096105(+),0.1995
FOXO4#chrX:71096090-71096108(+),0.1995
FOXO4#chrX:71096233-71096251(+),0.9993
FOXO6#chr1:41361492-41361510(+),0.4649
FOXO6#chr1:41361499-41361517(+),0.661
FOXO6#chr1:41361659-41361677(+),0.1366
FOXO6#chr1:41361736-41361754(-),0.0319
FOXO6#chr1:41361940-41361958(+),0.9964
FOXO6#chr1:41362164-41362182(+),0.9731
FOXP1#chr3:71244600-71244618(+),0.8792
FOXP1#chr3:71244935-71244953(+),0.9997
FOXP1#chr3:71244941-71244959(-),0.7476
FOXP1#chr3:71245079-71245097(+),0.9854
FOXP1#chr3:71245097-71245115(-),0.8792
FOXP1#chr3:71245158-71245176(+),0.8209
FOXP1#chr3:71543111-71543129(-),0.9964
FOXP1#chr3:71543127-71543145(+),0.9227
FOXP1#chr3:71543421-71543439(+),0.9731
FOXP1#chr3:71543441-71543459(+),0.0176
FOXP1#chr3:71543494-71543512(+),0.4649
FOXP1#chr3:71543508-71543526(-),0.9227
FOXP1#chr3:71583570-71583588(+),1.0
FOXP1#chr3:71583755-71583773(+),1.0
FOXP1#chr3:71583788-71583806(+),1.0
FOXP1#chr3:71583867-71583885(+),1.0
FOXP1#chr3:71583908-71583926(+),0.5
FOXP1#chr3:71583953-71583971(-),1.0
FOXP2#chr7:114414365-114414383(+),0.7476
FOXP2#chr7:114414522-114414540(+),0.9531
FOXP2#chr7:114414536-114414554(+),0.7476
FOXP2#chr7:114414553-114414571(+),0.9731
FOXP2#chr7:114414671-114414689(+),0.0004
FOXP2#chr7:114414721-114414739(-),0.9531
FOXP2#chr7:114415016-114415034(-),0.0001
FOXP2#chr7:114415031-114415049(-),0.9731
FOXP2#chr7:114415042-114415060(-),0.9926
FOXP2#chr7:114415137-114415155(+),0.8792
FOXP2#chr7:114415189-114415207(+),0.9731
FOXP2#chr7:114415522-114415540(+),0.5649
FOXP3#chrX:49264466-49264484(-),0.9926
FOXP3#chrX:49264622-49264640(+),0.0001
FOXP3#chrX:49264631-49264649(+),0.8209
FOXP3#chrX:49264644-49264662(+),0.0319
FOXP3#chrX:49264663-49264681(-),0.9926
FOXP3#chrX:49264666-49264684(+),0.9997
FOXP4#chr6:41546382-41546400(-),1.0
FOXP4#chr6:41546392-41546410(-),0.7476
FOXP4#chr6:41546409-41546427(-),0.8792
FOXP4#chr6:41546529-41546547(+),1.0
FOXP4#chr6:41546607-41546625(+),0.661
FOXP4#chr6:41546611-41546629(+),0.9731
FOXQ1#chr6:1312072-1312090(+),0.0548
FOXQ1#chr6:1312075-1312093(+),0.661
FOXQ1#chr6:1312126-1312144(+),0.9997
FOXQ1#chr6:1312179-1312197(-),0.9984
FOXQ1#chr6:1312192-1312210(-),1.0
FOXQ1#chr6:1312302-1312320(-),0.4649
FOXR1#chr11:118971752-118971770(+),0.367
FOXR1#chr11:118971810-118971828(-),0.0045
FOXR1#chr11:118971880-118971898(-),0.9854
FOXR1#chr11:118971963-118971981(-),0.9993
FOXR1#chr11:118971973-118971991(-),0.9999
FOXR1#chr11:118971982-118972000(+),0.9993
FOXR2#chrX:55623405-55623423(-),1.0
FOXR2#chrX:55623565-55623583(-),0.0319
FOXR2#chrX:55623591-55623609(-),0.9997
FOXR2#chrX:55623605-55623623(-),0.661
FOXR2#chrX:55623750-55623768(+),0.1995
FOXR2#chrX:55623811-55623829(-),0.9731
FOXS1#chr20:31845280-31845298(-),0.9997
FOXS1#chr20:31845387-31845405(+),0.9531
FOXS1#chr20:31845418-31845436(-),0.9531
FOXS1#chr20:31845438-31845456(-),0.9984
FOXS1#chr20:31845476-31845494(+),0.0548
FOXS1#chr20:31845562-31845580(+),0.4649
FUBP1#chr1:77978618-77978636(+),1.0
FUBP1#chr1:77978669-77978687(+),0.0091
FUBP1#chr1:77978878-77978896(-),0.8792
FUBP1#chr1:77979024-77979042(-),0.9731
FUBP1#chr1:77979030-77979048(-),0.0319
FUBP1#chr1:77979033-77979051(-),0.8209
FUBP3#chr9:130579043-130579061(+),0.9854
FUBP3#chr9:130579582-130579600(+),0.9531
FUBP3#chr9:130579587-130579605(+),0.9964
FUBP3#chr9:130579591-130579609(+),0.0045
FUBP3#chr9:130579784-130579802(+),0.9731
FUBP3#chr9:130579826-130579844(+),0.661
FXN#chr9:69035708-69035726(+),1.0
FXN#chr9:69035775-69035793(+),0.9531
FXN#chr9:69035803-69035821(-),0.661
FXN#chr9:69035818-69035836(-),0.9731
FXN#chr9:69036073-69036091(-),1.0
FXN#chr9:69036078-69036096(-),0.1366
GABPA#chr21:25734968-25734986(-),0.9993
GABPA#chr21:25734975-25734993(+),0.9731
GABPA#chr21:25734986-25735004(+),0.0176
GABPA#chr21:25735008-25735026(+),0.0176
GABPA#chr21:25735454-25735472(-),0.9531
GABPA#chr21:25735573-25735591(-),0.9964
GABPB1#chr15:50354626-50354644(+),0.9731
GABPB1#chr15:50354666-50354684(+),0.8209
GABPB1#chr15:50354682-50354700(+),0.0548
GABPB1#chr15:50354692-50354710(+),0.8792
GABPB1#chr15:50354995-50355013(+),0.9531
GABPB1#chr15:50355037-50355055(+),0.5649
GAS7#chr17:10198513-10198531(-),0.661
GAS7#chr17:10198564-10198582(+),0.9731
GAS7#chr17:10198666-10198684(+),0.0091
GAS7#chr17:10198687-10198705(+),0.9854
GAS7#chr17:10198702-10198720(+),0.4649
GAS7#chr17:10198733-10198751(-),0.9997
GATA1#chrX:48786581-48786599(-),1.0
GATA1#chrX:48786584-48786602(-),0.9731
GATA1#chrX:48786594-48786612(+),0.0176
GATA1#chrX:48786627-48786645(-),0.8209
GATA1#chrX:48786700-48786718(-),0.9964
GATA1#chrX:48786706-48786724(-),0.4649
GATA2#chr3:128487497-128487515(-),1.0
GATA2#chr3:128487807-128487825(+),1.0
GATA2#chr3:128487820-128487838(+),1.0
GATA2#chr3:128487883-128487901(-),1.0
GATA2#chr3:128487893-128487911(-),1.0
GATA2#chr3:128487918-128487936(-),1.0
GATA2#chr3:128492779-128492797(+),0.9984
GATA2#chr3:128493094-128493112(+),0.9926
GATA2#chr3:128493133-128493151(+),0.0
GATA2#chr3:128493142-128493160(+),0.8209
GATA2#chr3:128493151-128493169(-),0.367
GATA2#chr3:128493159-128493177(+),0.9854
GATA3#chr10:8054872-8054890(-),0.0021
GATA3#chr10:8054890-8054908(-),0.9999
GATA3#chr10:8055021-8055039(+),0.9227
GATA3#chr10:8055077-8055095(-),0.9984
GATA3#chr10:8055184-8055202(-),0.0889
GATA3#chr10:8055233-8055251(+),1.0
GATA4#chr8:11704145-11704163(+),0.2771
GATA4#chr8:11704184-11704202(+),0.7476
GATA4#chr8:11704190-11704208(+),0.2771
GATA4#chr8:11704208-11704226(+),1.0
GATA4#chr8:11704233-11704251(-),0.367
GATA4#chr8:11704271-11704289(-),0.9964
GATA5#chr20:62475626-62475644(-),1.0
GATA5#chr20:62475629-62475647(-),0.8209
GATA5#chr20:62475758-62475776(-),0.0045
GATA5#chr20:62475786-62475804(+),1.0
GATA5#chr20:62475920-62475938(+),0.9984
GATA5#chr20:62475976-62475994(+),0.8209
GATA6#chr18:22169605-22169623(-),0.9227
GATA6#chr18:22169615-22169633(-),0.8209
GATA6#chr18:22169629-22169647(-),0.7476
GATA6#chr18:22169648-22169666(-),0.9227
GATA6#chr18:22169651-22169669(-),0.5649
GATA6#chr18:22169676-22169694(-),0.9531
GATAD1#chr7:92447490-92447508(-),0.661
GATAD1#chr7:92447503-92447521(-),0.1995
GATAD1#chr7:92447565-92447583(-),0.9531
GATAD1#chr7:92447627-92447645(-),0.9964
GATAD1#chr7:92447635-92447653(-),0.367
GATAD1#chr7:92447642-92447660(+),0.9531
GATAD2A#chr19:19385794-19385812(+),0.9993
GATAD2A#chr19:19385962-19385980(+),0.367
GATAD2A#chr19:19385966-19385984(+),0.9854
GATAD2A#chr19:19386028-19386046(+),0.8209
GATAD2A#chr19:19386042-19386060(-),0.7476
GATAD2A#chr19:19386086-19386104(+),0.2771
GATAD2A#chr19:19405761-19405779(+),0.0548
GATAD2A#chr19:19405799-19405817(+),0.9984
GATAD2A#chr19:19405804-19405822(-),0.9984
GATAD2A#chr19:19405975-19405993(-),0.0004
GATAD2A#chr19:19406203-19406221(-),0.1366
GATAD2A#chr19:19406220-19406238(-),1.0
GATAD2B#chr1:153922304-153922322(+),0.9227
GATAD2B#chr1:153922668-153922686(-),0.4649
GATAD2B#chr1:153922735-153922753(-),0.5649
GATAD2B#chr1:153922885-153922903(+),0.9227
GATAD2B#chr1:153922894-153922912(+),0.5649
GATAD2B#chr1:153922897-153922915(+),0.661
GBX1#chr7:151167377-151167395(+),0.2771
GBX1#chr7:151167451-151167469(+),0.9227
GBX1#chr7:151167457-151167475(+),0.9227
GBX1#chr7:151167572-151167590(-),0.1995
GBX1#chr7:151167617-151167635(+),0.8792
GBX1#chr7:151167675-151167693(+),0.8792
GBX1#chr7:151174474-151174492(+),0.9854
GBX1#chr7:151174485-151174503(-),0.9227
GBX1#chr7:151174706-151174724(-),0.9997
GBX1#chr7:151174709-151174727(-),0.8209
GBX1#chr7:151174719-151174737(-),0.0548
GBX1#chr7:151174724-151174742(-),0.0889
GBX2#chr2:236167979-236167997(+),0.9993
GBX2#chr2:236168298-236168316(-),0.7476
GBX2#chr2:236168310-236168328(-),0.9227
GBX2#chr2:236168331-236168349(-),0.9964
GBX2#chr2:236168345-236168363(+),0.2771
GBX2#chr2:236168351-236168369(-),0.1366
GCFC2#chr2:75710658-75710676(+),0.9854
GCFC2#chr2:75710661-75710679(+),0.661
GCFC2#chr2:75710699-75710717(+),0.0021
GCFC2#chr2:75710710-75710728(-),0.9999
GCFC2#chr2:75710838-75710856(-),0.9997
GCFC2#chr2:75710882-75710900(-),0.9964
GCM1#chr6:53148549-53148567(-),0.0548
GCM1#chr6:53148679-53148697(+),0.8209
GCM1#chr6:53148717-53148735(-),1.0
GCM1#chr6:53148728-53148746(-),1.0
GCM1#chr6:53148733-53148751(-),0.0889
GCM1#chr6:53148789-53148807(+),0.9227
GCM2#chr6:10881968-10881986(+),0.1366
GCM2#chr6:10881984-10882002(-),0.0548
GCM2#chr6:10881995-10882013(-),0.9993
GCM2#chr6:10882007-10882025(-),0.9993
GCM2#chr6:10882013-10882031(+),1.0
GCM2#chr6:10882030-10882048(-),0.5649
GFI1#chr1:92483544-92483562(-),0.9993
GFI1#chr1:92483680-92483698(+),0.4649
GFI1#chr1:92483697-92483715(-),0.8209
GFI1#chr1:92483732-92483750(+),0.9984
GFI1#chr1:92483766-92483784(-),0.0091
GFI1#chr1:92483782-92483800(-),0.9531
GFI1#chr1:92485858-92485876(+),0.661
GFI1#chr1:92485978-92485996(+),1.0
GFI1#chr1:92485986-92486004(+),0.9999
GFI1#chr1:92485998-92486016(+),0.9854
GFI1#chr1:92486006-92486024(+),0.0021
GFI1#chr1:92486012-92486030(+),0.9227
GFI1B#chr9:132978740-132978758(+),0.0004
GFI1B#chr9:132978759-132978777(+),0.661
GFI1B#chr9:132978780-132978798(+),0.1366
GFI1B#chr9:132978789-132978807(+),0.9854
GFI1B#chr9:132978795-132978813(-),0.9993
GFI1B#chr9:132978798-132978816(-),0.8209
GLI1#chr12:57459778-57459796(+),0.7476
GLI1#chr12:57459789-57459807(+),0.7476
GLI1#chr12:57459794-57459812(+),0.0319
GLI1#chr12:57459804-57459822(-),0.1995
GLI1#chr12:57459860-57459878(-),0.9964
GLI1#chr12:57459880-57459898(-),0.9964
GLI2#chr2:120792263-120792281(-),0.7476
GLI2#chr2:120792273-120792291(+),0.4649
GLI2#chr2:120792431-120792449(+),0.9926
GLI2#chr2:120792442-120792460(+),0.9854
GLI2#chr2:120792469-120792487(+),0.4649
GLI2#chr2:120792484-120792502(-),0.0176
GLI2#chr2:120797294-120797312(+),0.4649
GLI2#chr2:120797299-120797317(-),0.0021
GLI2#chr2:120797303-120797321(+),0.9227
GLI2#chr2:120797349-120797367(-),0.0319
GLI2#chr2:120797363-120797381(+),0.9999
GLI2#chr2:120797367-120797385(-),1.0
GLI3#chr7:42236803-42236821(+),0.0021
GLI3#chr7:42236955-42236973(+),0.9854
GLI3#chr7:42236958-42236976(+),0.9227
GLI3#chr7:42236964-42236982(+),0.0889
GLI3#chr7:42236998-42237016(-),0.8209
GLI3#chr7:42237160-42237178(+),0.8792
GLI4#chr8:143267464-143267482(+),0.2771
GLI4#chr8:143267470-143267488(-),0.8209
GLI4#chr8:143267472-143267490(+),0.9964
GLI4#chr8:143267477-143267495(-),0.9531
GLI4#chr8:143267481-143267499(+),0.9531
GLI4#chr8:143267536-143267554(-),1.0
GLIS1#chr1:53733856-53733874(+),0.5649
GLIS1#chr1:53734028-53734046(-),0.9997
GLIS1#chr1:53734031-53734049(-),0.4649
GLIS1#chr1:53734099-53734117(+),1.0
GLIS1#chr1:53734115-53734133(-),0.367
GLIS1#chr1:53734117-53734135(+),0.1366
GLIS2#chr16:4334854-4334872(+),0.9926
GLIS2#chr16:4334905-4334923(-),0.1366
GLIS2#chr16:4334910-4334928(-),1.0
GLIS2#chr16:4334915-4334933(-),0.9854
GLIS2#chr16:4334951-4334969(-),1.0
GLIS2#chr16:4335057-4335075(-),0.0
GLIS3#chr9:4299836-4299854(-),1.0
GLIS3#chr9:4299860-4299878(-),1.0
GLIS3#chr9:4299870-4299888(+),1.0
GLIS3#chr9:4299954-4299972(-),1.0
GLIS3#chr9:4299987-4300005(+),1.0
GLIS3#chr9:4300060-4300078(+),1.0
GLYR1#chr16:4847114-4847132(-),0.5649
GLYR1#chr16:4847230-4847248(-),0.5649
GLYR1#chr16:4847243-4847261(-),0.367
GLYR1#chr16:4847276-4847294(-),0.9984
GLYR1#chr16:4847284-4847302(-),0.9854
GLYR1#chr16:4847287-4847305(-),0.1995
GMEB1#chr1:28668819-28668837(+),0.0
GMEB1#chr1:28668978-28668996(-),0.9227
GMEB1#chr1:28668986-28669004(-),0.9926
GMEB1#chr1:28669005-28669023(-),0.9999
GMEB1#chr1:28669111-28669129(+),0.9964
GMEB1#chr1:28669183-28669201(+),0.1366
GMEB2#chr20:63626713-63626731(+),1.0
GMEB2#chr20:63626873-63626891(+),0.8209
GMEB2#chr20:63626970-63626988(+),0.9964
GMEB2#chr20:63627041-63627059(-),0.367
GMEB2#chr20:63627050-63627068(+),1.0
GMEB2#chr20:63627055-63627073(-),0.1995
GON4L#chr1:155856958-155856976(-),0.9926
GON4L#chr1:155857031-155857049(-),0.7476
GON4L#chr1:155857058-155857076(-),0.1995
GON4L#chr1:155857156-155857174(-),0.0548
GON4L#chr1:155857163-155857181(+),1.0
GON4L#chr1:155857169-155857187(+),0.9926
GON4L#chr1:155859293-155859311(-),1.0
GON4L#chr1:155859306-155859324(-),1.0
GON4L#chr1:155859324-155859342(+),1.0
GON4L#chr1:155859330-155859348(+),1.0
GON4L#chr1:155859343-155859361(+),1.0
GON4L#chr1:155859355-155859373(+),1.0
GPBP1#chr5:57173821-57173839(+),0.1995
GPBP1#chr5:57174054-57174072(+),0.8792
GPBP1#chr5:57174081-57174099(-),0.0319
GPBP1#chr5:57174086-57174104(+),0.2771
GPBP1#chr5:57174278-57174296(+),0.9984
GPBP1#chr5:57174320-57174338(+),0.9227
GPBP1L1#chr1:45686266-45686284(-),0.9227
GPBP1L1#chr1:45686468-45686486(+),0.9854
GPBP1L1#chr1:45686507-45686525(-),0.0
GPBP1L1#chr1:45686536-45686554(+),0.8792
GPBP1L1#chr1:45686541-45686559(-),0.0889
GPBP1L1#chr1:45686817-45686835(-),0.9531
GRHL1#chr2:9951703-9951721(+),1.0
GRHL1#chr2:9951713-9951731(-),0.8792
GRHL1#chr2:9951718-9951736(-),0.4649
GRHL1#chr2:9951763-9951781(-),1.0
GRHL1#chr2:9951766-9951784(-),0.7476
GRHL1#chr2:9951770-9951788(-),0.9964
GRHL2#chr8:101492459-101492477(-),0.0091
GRHL2#chr8:101492500-101492518(-),0.2771
GRHL2#chr8:101492605-101492623(+),0.8792
GRHL2#chr8:101492668-101492686(-),0.7476
GRHL2#chr8:101493045-101493063(-),0.9731
GRHL2#chr8:101493212-101493230(+),0.5649
GRHL3#chr1:24319344-24319362(+),0.1995
GRHL3#chr1:24319371-24319389(-),0.9227
GRHL3#chr1:24319384-24319402(-),0.9227
GRHL3#chr1:24319513-24319531(+),0.9926
GRHL3#chr1:24319519-24319537(-),0.9997
GRHL3#chr1:24319943-24319961(+),0.0
GSC#chr14:94769612-94769630(+),0.0293
GSC#chr14:94769685-94769703(+),0.9999
GSC#chr14:94769846-94769864(+),0.9214
GSC#chr14:94769900-94769918(+),0.5
GSC#chr14:94770059-94770077(+),0.5
GSC2#chr22:19149909-19149927(+),0.9997
GSC2#chr22:19150116-19150134(-),0.7476
GSC2#chr22:19150183-19150201(+),0.8209
GSC2#chr22:19150201-19150219(+),0.8792
GSC2#chr22:19150207-19150225(+),0.9993
GSC2#chr22:19150233-19150251(+),0.1995
GSX1#chr13:27792500-27792518(+),0.8209
GSX1#chr13:27792506-27792524(-),0.9964
GSX1#chr13:27792527-27792545(-),0.9227
GSX1#chr13:27792555-27792573(-),0.5649
GSX1#chr13:27792567-27792585(-),1.0
GSX1#chr13:27792737-27792755(+),0.9531
GSX2#chr4:54100171-54100189(+),0.367
GSX2#chr4:54100185-54100203(-),0.0889
GSX2#chr4:54100212-54100230(-),1.0
GSX2#chr4:54100219-54100237(+),0.9926
GSX2#chr4:54100226-54100244(-),0.4649
GSX2#chr4:54100251-54100269(+),0.9997
GTF2A1#chr14:81220447-81220465(+),0.0021
GTF2A1#chr14:81220472-81220490(+),0.9531
GTF2A1#chr14:81220822-81220840(-),0.9731
GTF2A1#chr14:81220875-81220893(-),0.5649
GTF2A1#chr14:81220898-81220916(-),0.9993
GTF2A1#chr14:81220913-81220931(-),0.661
GTF2A1L#chr2:48617809-48617827(-),0.9227
GTF2A1L#chr2:48617875-48617893(+),0.9531
GTF2A1L#chr2:48617880-48617898(+),0.5649
GTF2A1L#chr2:48617892-48617910(-),0.661
GTF2A1L#chr2:48617904-48617922(+),0.0004
GTF2A1L#chr2:48617909-48617927(-),0.8792
GTF2A2#chr15:59657160-59657178(-),0.9854
GTF2A2#chr15:59657254-59657272(+),0.0
GTF2A2#chr15:59657323-59657341(-),0.9964
GTF2A2#chr15:59657438-59657456(+),0.8792
GTF2A2#chr15:59657458-59657476(-),0.367
GTF2A2#chr15:59657472-59657490(-),0.9227
GTF2B#chr1:88891086-88891104(-),1.0
GTF2B#chr1:88891312-88891330(-),0.0
GTF2B#chr1:88891399-88891417(-),0.8209
GTF2B#chr1:88891464-88891482(+),0.1366
GTF2B#chr1:88891468-88891486(+),0.9926
GTF2B#chr1:88891486-88891504(+),1.0
GTF2E1#chr3:120742738-120742756(+),0.7476
GTF2E1#chr3:120742803-120742821(-),0.9731
GTF2E1#chr3:120742817-120742835(-),0.9854
GTF2E1#chr3:120742948-120742966(-),0.9964
GTF2E1#chr3:120742951-120742969(+),0.367
GTF2E1#chr3:120742956-120742974(+),0.5649
GTF2F1#chr19:6393083-6393101(-),1.0
GTF2F1#chr19:6393086-6393104(-),1.0
GTF2F1#chr19:6393109-6393127(+),0.367
GTF2F1#chr19:6393118-6393136(+),0.0889
GTF2F1#chr19:6393122-6393140(-),0.367
GTF2F1#chr19:6393127-6393145(-),0.9984
GTF2F2#chr13:45120463-45120481(+),0.9227
GTF2F2#chr13:45120508-45120526(+),0.0176
GTF2F2#chr13:45120546-45120564(-),0.367
GTF2F2#chr13:45120557-45120575(-),0.9999
GTF2F2#chr13:45120575-45120593(-),1.0
GTF2F2#chr13:45120666-45120684(+),1.0
GTF2H1#chr11:18322583-18322601(-),0.367
GTF2H1#chr11:18322593-18322611(+),0.9964
GTF2H1#chr11:18322601-18322619(-),0.0889
GTF2H1#chr11:18322636-18322654(-),0.5649
GTF2H1#chr11:18322751-18322769(+),1.0
GTF2H1#chr11:18322834-18322852(-),0.0176
GTF2H3#chr12:123633820-123633838(-),0.9984
GTF2H3#chr12:123633832-123633850(+),0.9227
