target_id	ensembl_gene_id	gene_symbol	hgnc_approved_symbol	jaspar_tf_family	lambert_2018_dbd	type	locus	distance_mean_HonCM	distance_rank_HonCM	sig_dist_gt_NC_max_HonCM	distance_mean_HuangfuDE	distance_rank_HuangfuDE	sig_dist_gt_NC_max_HuangfuDE	distance_mean_HuangfuESC	distance_rank_HuangfuESC	sig_dist_gt_NC_max_HuangfuESC	n_datasets_with_data	n_datasets_significant	classification
ENSG00000008441|chr19:12995451-12995866	ENSG00000008441	NFIX	NFIX	Nuclear factor 1	SMAD	targeting	chr19:12995451-12995866	1.4939178466796874	778.0	False	94.50401000976562	965.0	False	567.3804779052734	355.0	False	3	0	convergent_nonsignificant
ENSG00000106331|chr7:127615452-127615689	ENSG00000106331	PAX4	PAX4	Paired plus homeo domain	Homeodomain; Paired box	targeting	chr7:127615452-127615689	0.811907958984375	1772.0	False	72.54876098632812	2137.0	False	567.3195495605469	356.0	False	3	0	convergent_nonsignificant
ENSG00000148516|chr10:31321407-31321669	ENSG00000148516	ZEB1	ZEB1	HD-ZF factors	C2H2 ZF; Homeodomain	targeting	chr10:31321407-31321669	0.701605224609375	1906.0	False	91.325927734375	1273.0	False	567.2932342529297	357.0	False	3	0	convergent_nonsignificant
ENSG00000164683|chr8:79767421-79767778	ENSG00000164683	HEY1	HEY1	Hairy-related factors	bHLH	targeting	chr8:79767421-79767778	1.3735443115234376	888.0	False	87.8266357421875	1580.0	False	567.1839294433594	358.0	False	3	0	convergent_nonsignificant
ENSG00000197863|chr19:36838291-36838371											98.66602783203123	601.0	False	566.9958526611329	359.0	False	2	0	convergent_nonsignificant
ENSG00000149968|chr11:102843508-102843635	ENSG00000149968	MMP3	MMP3			targeting	chr11:102843508-102843635	0.8632568359375	1684.0	False	92.04920654296876	1194.0	False	566.9517364501953	360.0	False	3	0	convergent_nonsignificant
ENSG00000105856|chr7:107168995-107169087	ENSG00000105856	HBP1	HBP1		HMG/Sox	targeting	chr7:107168995-107169087	0.8467254638671875	1710.0	False	102.3509521484375	332.0	False	566.8286682128906	361.0	False	3	0	convergent_nonsignificant
ENSG00000156983|chr3:9731788-9732237	ENSG00000156983	BRPF1	BRPF1		Unknown	targeting	chr3:9731788-9732237	1.158551025390625	1181.0	False	89.48580932617188	1455.0	False	566.6816711425781	363.0	False	3	0	convergent_nonsignificant
ENSG00000116044|chr2:177264304-177264737	ENSG00000116044	NFE2L2	NFE2L2	Jun-related	bZIP	targeting	chr2:177264304-177264737	0.7572784423828125	1855.0	False	96.46945190429688	805.0	False	566.4053833007813	365.0	False	3	0	convergent_nonsignificant
ENSG00000196482|chr1:217089641-217089864	ENSG00000196482	ESRRG	ESRRG		Nuclear receptor	targeting	chr1:217089641-217089864	1.3805267333984377	877.0	False	103.48886108398438	274.0	False	566.3942077636718	366.0	False	3	0	convergent_nonsignificant
ENSG00000162676|chr1:92483544-92483800	ENSG00000162676	GFI1	GFI1	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr1:92483544-92483800	1.118310546875	1241.0	False	101.5809326171875	379.0	False	566.3125640869141	367.0	False	3	0	convergent_nonsignificant
ENSG00000183734|chr11:2270949-2271039	ENSG00000183734	ASCL2	ASCL2		bHLH	targeting	chr11:2270949-2271039	1.3186187744140625	957.0	False	91.55185546875	1252.0	False	566.2023254394531	368.0	False	3	0	convergent_nonsignificant
ENSG00000058673|chr1:203795608-203796113	ENSG00000058673	ZC3H11A	ZC3H11A		CCCH ZF	targeting	chr1:203795608-203796113	1.374981689453125	887.0	False	77.98511352539063	2061.0	False	566.1794708251953	369.0	False	3	0	convergent_nonsignificant
ENSG00000104976|chr19:7920344-7921038	ENSG00000104976	SNAPC2	SNAPC2		Unknown	targeting	chr19:7920344-7921038	1.993975830078125	490.0	False	86.28280029296874	1689.0	False	566.0489776611328	370.0	False	3	0	convergent_nonsignificant
ENSG00000140265|chr15:43368720-43369016											77.55823974609375	2071.0	False	565.9910278320312	371.0	False	2	0	convergent_nonsignificant
ENSG00000178386|chr19:44051988-44052133	ENSG00000178386	ZNF223	ZNF223		C2H2 ZF	targeting	chr19:44051988-44052133	1.376788330078125	885.0	False	100.79095458984376	427.0	False	565.9841186523438	372.0	False	3	0	convergent_nonsignificant
ENSG00000141258|chr17:2337491-2337770	ENSG00000141258	SGSM2	SGSM2		BED ZF	targeting	chr17:2337491-2337770	1.3990509033203125	862.0	False	85.0697265625	1759.0	False	565.88046875	373.0	False	3	0	convergent_nonsignificant
ENSG00000196646|chr19:12163080-12163363	ENSG00000196646	ZNF136	ZNF136	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:12163080-12163363	1.1912506103515623	1123.0	False	79.40099487304687	2023.0	False	565.8626434326172	374.0	False	3	0	convergent_nonsignificant
ENSG00000175550|chr11:65919262-65919491	ENSG00000175550	DRAP1	DRAP1		Unknown	targeting	chr11:65919262-65919491	0.94593505859375	1534.0	False	91.42937622070312	1261.0	False	565.7892639160157	375.0	False	3	0	convergent_nonsignificant
ENSG00000156030|chr14:73760063-73760285	ENSG00000156030	ELMSAN1	MIDEAS		Myb/SANT	targeting	chr14:73760063-73760285	2.351058959960937	381.0	False	100.35637817382812	460.0	False	565.7825592041015	376.0	False	3	0	convergent_nonsignificant
ENSG00000148826|chr10:132785746-132785948	ENSG00000148826	NKX6-2	NKX6-2	NK	Homeodomain	targeting	chr10:132785746-132785948	0.8662750244140625	1678.0	False	104.52191162109376	222.0	False	565.7638366699218	377.0	False	3	0	convergent_nonsignificant
ENSG00000124813|chr6:45328358-45328639	ENSG00000124813	RUNX2	RUNX2	Runt-related factors	Runt	targeting	chr6:45328358-45328639	1.3997802734375	861.0	False	88.40963745117188	1534.0	False	565.7449096679687	378.0	False	3	0	convergent_nonsignificant
non-targeting|28|non-targeting:28-28						negative control	non-targeting|28|non-targeting:28-28	1.24224853515625		False	93.41790161132812		False	565.7233215332031		False	3	0	convergent_nonsignificant
ENSG00000104804|chr19:48898554-48898711	ENSG00000104804	TULP2	TULP2			targeting	chr19:48898554-48898711	1.4449249267578126	823.0	False	78.31925048828126	2053.0	False	565.6753967285156	379.0	False	3	0	convergent_nonsignificant
non-targeting|23|non-targeting:23-23						negative control	non-targeting|23|non-targeting:23-23	1.7698638916015623		False	96.43031616210938		False	565.666879272461		False	3	0	convergent_nonsignificant
ENSG00000189308|chr4:83012667-83012882	ENSG00000189308	LIN54	LIN54		TCR/CxC	targeting	chr4:83012667-83012882	1.0971893310546874	1270.0	False	107.39718017578124	122.0	False	565.6390686035156	380.0	False	3	0	convergent_nonsignificant
ENSG00000101412|chr20:33685928-33686384	ENSG00000101412	E2F1	E2F1	E2F	E2F	targeting	chr20:33685928-33686384	1.1353759765625	1216.0	False	80.75288696289063	1973.0	False	565.4372436523438	381.0	False	3	0	convergent_nonsignificant
ENSG00000129535|chr14:24084376-24084652	ENSG00000129535	NRL	NRL	Maf-related	bZIP	targeting	chr14:24084376-24084652	0.8279541015625	1737.0	False	86.83240356445313	1651.0	False	565.3528289794922	382.0	False	3	0	convergent_nonsignificant
ENSG00000198846|chr8:59118601-59119128	ENSG00000198846	TOX	TOX		HMG/Sox	targeting	chr8:59118601-59119128	2.9650543212890623	272.0	False	104.777587890625	207.0	False	565.2592895507812	383.0	False	3	0	convergent_nonsignificant
ENSG00000124216|chr20:49982975-49983472	ENSG00000124216	SNAI1	SNAI1	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr20:49982975-49983472	2.063507080078125	466.0	False	96.73475952148438	789.0	False	565.2168365478516	384.0	False	3	0	convergent_nonsignificant
ENSG00000196453|chr7:149460580-149460913											86.4135498046875	1680.0	False	565.2013214111328	385.0	False	2	0	convergent_nonsignificant
ENSG00000117625|chr1:211259379-211259596	ENSG00000117625	RCOR3	RCOR3		Myb/SANT	targeting	chr1:211259379-211259596	3.2829864501953123	236.0	False	86.92823486328125	1641.0	False	564.8048278808594	386.0	False	3	0	convergent_nonsignificant
ENSG00000116793|chr1:113758992-113759524	ENSG00000116793	PHTF1	PHTF1		Unknown	targeting	chr1:113758992-113759524	0.8219635009765625	1749.0	False	84.37330932617188	1806.0	False	564.6984924316406	387.0	False	3	0	convergent_nonsignificant
ENSG00000148704|chr10:117137808-117138392	ENSG00000148704	VAX1	VAX1	NK	Homeodomain	targeting	chr10:117137808-117138392	3.18603515625	248.0	False	106.84959106445312	142.0	False	564.3980590820313	388.0	False	3	0	convergent_nonsignificant
ENSG00000125740|chr19:45468003-45468329	ENSG00000125740	FOSB	FOSB		bZIP	targeting	chr19:45468003-45468329	2.2561431884765626	408.0	False	95.09168090820312	930.0	False	564.3812469482422	389.0	False	3	0	convergent_nonsignificant
ENSG00000103479|chr16:53435641-53435883	ENSG00000103479	RBL2	RBL2		Unknown	targeting	chr16:53435641-53435883	0.6994049072265625	1907.0	False	107.32569580078123	124.0	False	564.2921600341797	390.0	False	3	0	convergent_nonsignificant
ENSG00000182463|chr20:52972312-52972703	ENSG00000182463	TSHZ2	TSHZ2		C2H2 ZF	targeting	chr20:52972312-52972703	1.158270263671875	1182.0	False	101.44526977539064	395.0	False	564.1854431152344	391.0	False	3	0	convergent_nonsignificant
ENSG00000137310|chr6:31158537-31158831	ENSG00000137310	TCF19	TCF19		Unknown	targeting	chr6:31158537-31158831	0.8308837890625	1730.0	False	92.85863037109377	1109.0	False	564.1170501708984	393.0	False	3	0	convergent_nonsignificant
ENSG00000119614|chr14:74239442-74239506	ENSG00000119614	VSX2	VSX2	Paired-related HD factors	Homeodomain	targeting	chr14:74239442-74239506	1.07757568359375	1302.0	False	97.603955078125	691.0	False	564.0916290283203	394.0	False	3	0	convergent_nonsignificant
ENSG00000168916|chr5:124746563-124746650											97.1821533203125	737.0	False	563.8191772460938	397.0	False	2	0	convergent_nonsignificant
ENSG00000130751|chr19:47019822-47020174	ENSG00000130751	NPAS1	NPAS1		bHLH	targeting	chr19:47019822-47020174	1.4760589599609375	793.0	False	88.85534057617187	1499.0	False	563.6415130615235	399.0	False	3	0	convergent_nonsignificant
ENSG00000095574|chr10:123008585-123008786	ENSG00000095574	IKZF5	IKZF5		C2H2 ZF	targeting	chr10:123008585-123008786	1.63848876953125	667.0	False	104.16690673828126	234.0	False	563.5691162109375	400.0	False	3	0	convergent_nonsignificant
ENSG00000169083|chrX:67544023-67544422	ENSG00000169083	AR	AR	Steroid hormone receptors (NR3)	Nuclear receptor	targeting	chrX:67544023-67544422	1.6721649169921875	641.0	False	85.14085693359375	1754.0	False	563.5177612304688	402.0	False	3	0	convergent_nonsignificant
ENSG00000170581|chr12:56360046-56360134	ENSG00000170581	STAT2	STAT2		STAT	targeting	chr12:56360046-56360134	0.6746307373046875	1920.0	False	90.18363647460936	1397.0	False	563.4839660644532	404.0	False	3	0	convergent_nonsignificant
ENSG00000115163|chr2:26764279-26764719	ENSG00000115163	CENPA	CENPA		Unknown	targeting	chr2:26764279-26764719	2.1785888671875	431.0	False	81.42799072265625	1949.0	False	563.4804840087891	405.0	False	3	0	convergent_nonsignificant
ENSG00000049167|chr5:60944795-60945066	ENSG00000049167	ERCC8	ERCC8			targeting	chr5:60944795-60945066	0.8198760986328125	1755.0	False	102.63960571289064	316.0	False	563.2893188476562	407.0	False	3	0	convergent_nonsignificant
ENSG00000078699|chr20:33490073-33490272	ENSG00000078699	CBFA2T2	CBFA2T2		Unknown	targeting	chr20:33490073-33490272	1.3096038818359377	968.0	False	108.7772705078125	92.0	False	562.9041290283203	410.0	False	3	0	convergent_nonsignificant
ENSG00000152443|chr19:57746810-57747071											86.00628051757812	1708.0	False	562.8715881347656	411.0	False	2	0	convergent_nonsignificant
ENSG00000140987|chr16:3400663-3401000											102.05148315429688	346.0	False	562.8056182861328	412.0	False	2	0	convergent_nonsignificant
ENSG00000135374|chr11:34513668-34513726	ENSG00000135374	ELF5	ELF5	Ets-related	Ets	targeting	chr11:34513668-34513726	0.9840911865234376	1466.0	False	91.15045166015624	1291.0	False	562.77822265625	413.0	False	3	0	convergent_nonsignificant
ENSG00000187607|chr17:15699589-15699694	ENSG00000187607	ZNF286A	ZNF286A		C2H2 ZF	targeting	chr17:15699589-15699694	2.2293792724609376	417.0	False	92.51622924804688	1144.0	False	562.70693359375	414.0	False	3	0	convergent_nonsignificant
ENSG00000180855|chr19:12440937-12441003	ENSG00000180855	ZNF443	ZNF443		C2H2 ZF	targeting	chr19:12440937-12441003	1.4769317626953125	791.0	False	100.43453369140624	451.0	False	562.6649841308594	415.0	False	3	0	convergent_nonsignificant
ENSG00000178662|chr2:165572313-165572445	ENSG00000178662	CSRNP3	CSRNP3		Unknown	targeting	chr2:165572313-165572445	1.2180389404296874	1093.0	False	108.477001953125	99.0	False	562.4543060302734	417.0	False	3	0	convergent_nonsignificant
ENSG00000171817|chr19:37594867-37594968	ENSG00000171817	ZNF540	ZNF540		C2H2 ZF	targeting	chr19:37594867-37594968	1.413800048828125	851.0	False	87.61058349609375	1599.0	False	562.3038482666016	418.0	False	3	0	convergent_nonsignificant
ENSG00000165702|chr9:132978740-132978816	ENSG00000165702	GFI1B	GFI1B		C2H2 ZF	targeting	chr9:132978740-132978816	1.3294708251953125	943.0	False	97.6004638671875	692.0	False	562.2612060546875	419.0	False	3	0	convergent_nonsignificant
ENSG00000171469|chr19:9621015-9621236	ENSG00000171469	ZNF561	ZNF561		C2H2 ZF	targeting	chr19:9621015-9621236	1.6068878173828125	692.0	False	93.38610229492188	1068.0	False	562.2497192382813	420.0	False	3	0	convergent_nonsignificant
ENSG00000169594|chr15:83284408-83284667	ENSG00000169594	BNC1	BNC1		C2H2 ZF	targeting	chr15:83284408-83284667	2.1528900146484373	441.0	False	81.35458374023438	1952.0	False	562.1002624511718	421.0	False	3	0	convergent_nonsignificant
ENSG00000110693|chr11:16341166-16341238	ENSG00000110693	SOX6	SOX6		HMG/Sox	targeting	chr11:16341166-16341238	1.093743896484375	1276.0	False	98.68200073242188	597.0	False	562.0602874755859	422.0	False	3	0	convergent_nonsignificant
ENSG00000014824|chr4:41990536-41990727	ENSG00000014824	SLC30A9	SLC30A9		Unknown	targeting	chr4:41990536-41990727	1.8137420654296876	554.0	False	100.24063720703126	467.0	False	561.8346954345703	423.0	False	3	0	convergent_nonsignificant
ENSG00000248483|chr5:93741205-93741611	ENSG00000248483	POU5F2	POU5F2		Homeodomain; POU	targeting	chr5:93741205-93741611	0.6603485107421875	1925.0	False	90.47727661132812	1368.0	False	561.8296417236328	424.0	False	3	0	convergent_nonsignificant
ENSG00000179059|chr4:187995781-187996027	ENSG00000179059	ZFP42	ZFP42	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr4:187995781-187996027	0.8713958740234375	1669.0	False	98.56024780273438	610.0	False	561.7908416748047	425.0	False	3	0	convergent_nonsignificant
ENSG00000152192|chr13:78603113-78603615	ENSG00000152192	POU4F1	POU4F1	POU domain factors	Homeodomain; POU	targeting	chr13:78603113-78603615	1.77100830078125	585.0	False	98.66795654296877	600.0	False	561.717318725586	426.0	False	3	0	convergent_nonsignificant
ENSG00000118263|chr2:207165468-207166504	ENSG00000118263	KLF7	KLF7	Three-zinc finger Kruppel-related	C2H2 ZF	targeting	chr2:207165468-207166504	2.733346557617188	301.0	False	91.72197875976562	1234.0	False	561.6194152832031	427.0	False	3	0	convergent_nonsignificant
ENSG00000173068|chr9:16870387-16870788	ENSG00000173068	BNC2	BNC2	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr9:16870387-16870788	1.042938232421875	1356.0	False	90.70271606445311	1345.0	False	561.5547882080078	428.0	False	3	0	convergent_nonsignificant
ENSG00000137309|chr6:34236888-34237214	ENSG00000137309	HMGA1	HMGA1		AT hook	targeting	chr6:34236888-34237214	1.3778106689453125	884.0	False	84.51973876953124	1798.0	False	561.536752319336	429.0	False	3	0	convergent_nonsignificant
ENSG00000132274|chr11:5689791-5690012	ENSG00000132274	TRIM22	TRIM22		Unknown	targeting	chr11:5689791-5690012	0.8424896240234375	1718.0	False	95.93759155273438	856.0	False	561.5361938476562	430.0	False	3	0	convergent_nonsignificant
ENSG00000126767|chrX:47650499-47650605	ENSG00000126767	ELK1	ELK1	Ets-related	Ets	targeting	chrX:47650499-47650605	2.4316314697265624	361.0	False	87.96575927734375	1567.0	False	561.2469329833984	431.0	False	3	0	convergent_nonsignificant
ENSG00000067369|chr15:43492900-43493177	ENSG00000067369	TP53BP1	TP53BP1		Unknown	targeting	chr15:43492900-43493177	1.176300048828125	1145.0	False	90.37628173828124	1376.0	False	561.2290161132812	433.0	False	3	0	convergent_nonsignificant
ENSG00000180828|chr8:64580369-64580448	ENSG00000180828	BHLHE22	BHLHE22	Tal-related	bHLH	targeting	chr8:64580369-64580448	1.1690887451171874	1158.0	False	89.38190307617188	1461.0	False	561.2277465820313	434.0	False	3	0	convergent_nonsignificant
ENSG00000196110|chr19:9309449-9309741											103.99505004882812	242.0	False	561.1069061279297	435.0	False	2	0	convergent_nonsignificant
ENSG00000146592|chr7:28435647-28436008	ENSG00000146592	CREB5	CREB5		bZIP	targeting	chr7:28435647-28436008	1.263153076171875	1025.0	False	90.74336547851564	1341.0	False	560.9776794433594	436.0	False	3	0	convergent_nonsignificant
ENSG00000064195|chr17:49994942-49995212	ENSG00000064195	DLX3	DLX3		Homeodomain	targeting	chr17:49994942-49995212	1.013189697265625	1413.0	False	68.88396606445312	2155.0	False	560.9710723876954	437.0	False	3	0	convergent_nonsignificant
ENSG00000273841|chr5:69369304-69369842	ENSG00000273841	TAF9	TAF9		Unknown	targeting	chr5:69369304-69369842	2.28702392578125	403.0	False	87.83814697265625	1577.0	False	560.9622344970703	438.0	False	3	0	convergent_nonsignificant
ENSG00000197114|chr20:63707525-63708095	ENSG00000197114	ZGPAT	ZGPAT		CCCH ZF	targeting	chr20:63707525-63708095	1.815118408203125	552.0	False	106.1147216796875	162.0	False	560.8714019775391	440.0	False	3	0	convergent_nonsignificant
ENSG00000109101|chr17:28506259-28506588	ENSG00000109101	FOXN1	FOXN1		Forkhead	targeting	chr17:28506259-28506588	3.158444213867188	254.0	False	98.65574951171877	602.0	False	560.6599578857422	441.0	False	3	0	convergent_nonsignificant
ENSG00000111087|chr12:57459778-57459898	ENSG00000111087	GLI1	GLI1		C2H2 ZF	targeting	chr12:57459778-57459898	2.17178955078125	435.0	False	92.63622436523436	1134.0	False	560.6208801269531	442.0	False	3	0	convergent_nonsignificant
ENSG00000173480|chr19:57916103-57916587	ENSG00000173480	ZNF417	ZNF417	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr19:57916103-57916587	1.5135528564453125	762.0	False	98.8723876953125	581.0	False	560.5833343505859	443.0	False	3	0	convergent_nonsignificant
ENSG00000141027|chr17:16215167-16215532	ENSG00000141027	NCOR1	NCOR1		Myb/SANT	targeting	chr17:16215167-16215532	1.6440460205078125	664.0	False	97.16921997070312	740.0	False	560.5093872070313	444.0	False	3	0	convergent_nonsignificant
ENSG00000012223|chr3:46464688-46464898	ENSG00000012223	LTF	LTF		Unknown	targeting	chr3:46464688-46464898	1.253253173828125	1039.0	False	93.84968872070311	1017.0	False	560.4087371826172	445.0	False	3	0	convergent_nonsignificant
ENSG00000125347|chr5:132490578-132490777	ENSG00000125347	IRF1	IRF1	Interferon-regulatory factors	IRF	targeting	chr5:132490578-132490777	1.28895263671875	990.0	False	89.32698974609374	1466.0	False	560.3544128417968	446.0	False	3	0	convergent_nonsignificant
ENSG00000171956|chr15:60004259-60004691	ENSG00000171956	FOXB1	FOXB1	FOX	Forkhead	targeting	chr15:60004259-60004691	1.0291595458984375	1382.0	False	98.90535278320311	577.0	False	560.3116271972656	447.0	False	3	0	convergent_nonsignificant
ENSG00000179909|chr19:57708940-57709187	ENSG00000179909	ZNF154	ZNF154		C2H2 ZF	targeting	chr19:57708940-57709187	1.742864990234375	600.0	False	102.7449462890625	307.0	False	560.3063293457031	448.0	False	3	0	convergent_nonsignificant
