guide_id	gene_name	log2_fc	p_value	dataset	lab
EED#chr11:86244814-86244832(+)	EED	0.08173766	0.5494014665190673	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EED#chr11:86244776-86244794(+)	EED	0.07702949	0.731809985834332	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EED#chr11:86244821-86244839(+)	EED	0.3555574	0.2773433869019157	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EED#chr11:86245196-86245214(+)	EED	-0.2237676	0.5062642294016766	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EP300#chr22:41091729-41091747(-)	EP300	-0.38555363	0.0725907857113409	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EP300#chr22:41091738-41091756(+)	EP300	-0.14923306	0.4968804350495902	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EP300#chr22:41091897-41091915(+)	EP300	-0.18437465	0.420927339417975	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EP300#chr22:41091822-41091840(+)	EP300	0.03836557	0.8407829768363142	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EP300#chr22:41092885-41092903(-)	EP300	0.017010476	0.8662120246237828	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EP300#chr22:41091732-41091750(+)	EP300	-0.2752295	0.1933978047556358	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ESRRB#chr14:76407585-76407603(+)	ESRRB	0.99951774	0.0442963319967078	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ESRRB#chr14:76407702-76407720(+)	ESRRB	-0.29383835	0.620606467819851	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ESRRB#chr14:76407595-76407613(+)	ESRRB	-0.035821598	0.9412759586883986	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ESRRB#chr14:76407545-76407563(+)	ESRRB	-0.017915232	0.9600365171844512	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ESRRB#chr14:76407814-76407832(-)	ESRRB	0.17685437	0.5323983682925622	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
ESRRB#chr14:76407528-76407546(-)	ESRRB	-0.11624843	0.8367059388429948	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EZH2#chr7:148883770-148883788(+)	EZH2	-0.43174052	0.0001633985907344	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EZH2#chr7:148884246-148884264(+)	EZH2	-0.47949785	0.1549663475072259	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EZH2#chr7:148884043-148884061(+)	EZH2	-0.40055865	0.0957059985626572	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EZH2#chr7:148884274-148884292(+)	EZH2	0.12305337	0.3683506009570617	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EZH2#chr7:148884256-148884274(-)	EZH2	-1.7574605	0.0001050340660102	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
EZH2#chr7:148883814-148883832(-)	EZH2	-0.5050816	0.0109335771054458	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HDAC1#chr1:32292165-32292183(+)	HDAC1	-0.9667106	1.6559594218063768e-06	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HDAC1#chr1:32292131-32292149(+)	HDAC1	-1.459613	1.1234836673859737e-17	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HDAC1#chr1:32292504-32292522(+)	HDAC1	-0.8417528	0.0052257853033984	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HDAC1#chr1:32292127-32292145(+)	HDAC1	-0.54067516	0.0045464119121584	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HDAC1#chr1:32292593-32292611(-)	HDAC1	-0.67704177	0.0204302112458415	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HDAC1#chr1:32292175-32292193(+)	HDAC1	-0.8013452	1.5755291564335078e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HIF1A#chr14:61695524-61695542(+)	HIF1A	-0.7225229	0.0114588803623396	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HIF1A#chr14:61695519-61695537(+)	HIF1A	-1.0276285	7.066423615639508e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HIF1A#chr14:61695556-61695574(-)	HIF1A	-0.75405097	0.0003867926293089	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HIF1A#chr14:61695530-61695548(-)	HIF1A	-0.29505035	0.0143016143099261	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HIF1A#chr14:61695592-61695610(-)	HIF1A	0.0021004772	0.9844582916183846	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HIF1A#chr14:61695605-61695623(-)	HIF1A	-0.45213276	0.0372306944888235	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HMGA2#chr12:65825064-65825082(-)	HMGA2	-0.2558893	0.0309582239553872	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HMGA2#chr12:65825073-65825091(+)	HMGA2	-0.319969	0.0154906434395791	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HMGA2#chr12:65825085-65825103(+)	HMGA2	0.049055766	0.6910558654173653	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HMGA2#chr12:65825083-65825101(-)	HMGA2	-0.63843644	0.0013633442823259	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HMGA2#chr12:65825182-65825200(-)	HMGA2	-0.8346444	1.1643541314911817e-06	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
HMGA2#chr12:65825304-65825322(-)	HMGA2	-1.2903298	1.5723260559636708e-07	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
JARID2#chr6:15246061-15246079(-)	JARID2	0.22500198	0.1358600351563287	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
JARID2#chr6:15246032-15246050(-)	JARID2	0.27984038	4.901734165332997e-06	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
JARID2#chr6:15246064-15246082(-)	JARID2	-0.08202044	0.5793005421887565	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
JARID2#chr6:15245952-15245970(+)	JARID2	-0.06517514	0.5345742483559508	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
JARID2#chr6:15246067-15246085(-)	JARID2	-0.16269107	0.3590978265900015	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
JARID2#chr6:15246019-15246037(+)	JARID2	0.13892399	0.400322070304442	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF4#chr9:107489546-107489564(+)	KLF4	-0.12587601	0.692078402877087	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF4#chr9:107489750-107489768(+)	KLF4	-1.4365591	0.1370373834456312	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF4#chr9:107489550-107489568(+)	KLF4	0.0524741	0.9396888260630016	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF4#chr9:107489735-107489753(-)	KLF4	-0.49684048	0.5312020421667574	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF4#chr9:107489553-107489571(+)	KLF4	-0.60285616	0.3181602757935052	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF4#chr9:107489474-107489492(+)	KLF4	-1.0668458	0.2159077283371844	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF4#chr9:107488190-107488208(+)	KLF4	-0.4212588	0.5086696848604465	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF4#chr9:107488210-107488228(+)	KLF4	0.28026202	0.2492289099403609	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF4#chr9:107488351-107488369(+)	KLF4	-0.43929315	0.3841412124793626	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF4#chr9:107488385-107488403(+)	KLF4	0.1635796	0.84584214348515	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF4#chr9:107488431-107488449(-)	KLF4	-0.17743494	0.7191887189561358	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF4#chr9:107488357-107488375(+)	KLF4	0.4593737	0.3458932812517916	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF6#chr10:3784753-3784771(+)	KLF6	-0.117924966	0.6668923967661586	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF6#chr10:3784981-3784999(+)	KLF6	-0.83758825	0.0013049969691103	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF6#chr10:3784794-3784812(-)	KLF6	-0.13220124	0.3027931171668757	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF6#chr10:3784955-3784973(+)	KLF6	-0.7202698	0.0359030737611388	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF6#chr10:3784918-3784936(+)	KLF6	-0.56861067	0.1060262237503924	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
KLF6#chr10:3784756-3784774(+)	KLF6	-0.2236206	0.6061718079193046	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
MYC#chr8:127735640-127735658(-)	MYC	-0.3631755	0.3116302580147242	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
MYC#chr8:127736682-127736700(+)	MYC	0.16354696	0.5217559682773529	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
MYC#chr8:127736042-127736060(+)	MYC	0.18958911	0.5848111210423723	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
MYC#chr8:127736323-127736341(+)	MYC	-0.37343654	0.5192736555725992	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
MYC#chr8:127736243-127736261(+)	MYC	0.14971228	0.747910879610465	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
MYC#chr8:127735559-127735577(-)	MYC	0.047003016	0.7460849698988085	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NANOG#chr12:7789786-7789804(-)	NANOG	-0.7180444	0.2749993785602317	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NANOG#chr12:7789901-7789919(-)	NANOG	-0.054734774	0.8945534834324768	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NANOG#chr12:7789867-7789885(-)	NANOG	-0.32116705	0.0627443858684079	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NANOG#chr12:7789912-7789930(+)	NANOG	-0.21992473	0.3662012913071439	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NANOG#chr12:7789883-7789901(+)	NANOG	-0.46819675	0.5875676871847685	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NANOG#chr12:7789847-7789865(-)	NANOG	-0.1323715	0.7116845770279687	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NFIB#chr9:14314037-14314055(+)	NFIB	-0.91953295	0.0010499109262977	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NFIB#chr9:14314558-14314576(-)	NFIB	-0.53405946	0.0332293388359603	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NFIB#chr9:14314053-14314071(+)	NFIB	-1.1339451	0.0040717267414776	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NFIB#chr9:14314353-14314371(+)	NFIB	-0.4121689	0.0022315245602334	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NFIB#chr9:14314564-14314582(-)	NFIB	0.11296315	0.8003351706588593	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
NFIB#chr9:14314567-14314585(-)	NFIB	-1.3114767	1.909823150142489e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
PAX5#chr9:37033984-37034002(-)	PAX5	1.0354631	0.1104239649334058	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
PAX5#chr9:37034446-37034464(-)	PAX5	-0.3374364	0.4031701883930101	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
PAX5#chr9:37034369-37034387(+)	PAX5	0.25460476	0.6869287966662834	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
PAX5#chr9:37034365-37034383(+)	PAX5	-0.07675749	0.8703249317746633	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
PAX5#chr9:37034436-37034454(+)	PAX5	0.07738027	0.6689472483589083	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
PAX5#chr9:37034422-37034440(-)	PAX5	-0.14988992	0.4209619854113126	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
POU5F1#chr6:31170169-31170187(-)	POU5F1	0.27983373	0.5837688966887083	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
POU5F1#chr6:31170654-31170672(+)	POU5F1	-0.029163616	0.9687102703863134	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
POU5F1#chr6:31170203-31170221(+)	POU5F1	-0.65565306	0.0016580211778434	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
POU5F1#chr6:31170652-31170670(-)	POU5F1	0.15770821	0.0057552845025606	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
POU5F1#chr6:31170702-31170720(-)	POU5F1	0.49358368	0.2796045962702221	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
POU5F1#chr6:31170199-31170217(-)	POU5F1	-0.35198742	0.3732960402618772	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
POU5F1#chr6:31180431-31180449(-)	POU5F1	0.0069899955	0.9578834914434412	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
POU5F1#chr6:31180445-31180463(+)	POU5F1	0.0685494	0.5821262084181432	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
POU5F1#chr6:31180648-31180666(+)	POU5F1	-0.25953168	0.0629533375671724	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
POU5F1#chr6:31180664-31180682(+)	POU5F1	-0.1686478	0.1034481884724114	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
POU5F1#chr6:31180692-31180710(-)	POU5F1	-0.2537791	2.1016070629254605e-06	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
POU5F1#chr6:31180667-31180685(+)	POU5F1	0.036034636	0.7049629213704057	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
REST#chr4:56907930-56907948(+)	REST	-0.59122443	3.187246834341385e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
REST#chr4:56908287-56908305(+)	REST	-1.7224358	1.9749214125868942e-24	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
REST#chr4:56908123-56908141(-)	REST	0.0026866146	0.9937396111251784	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
REST#chr4:56907913-56907931(+)	REST	-1.5165595	1.8707098668959168e-35	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
REST#chr4:56908162-56908180(+)	REST	-0.77699775	3.3706780010348695e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
REST#chr4:56907941-56907959(-)	REST	-0.17822884	0.0601796350639413	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
REST#chr4:56908921-56908939(+)	REST	-0.19451146	0.0052365048867712	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
REST#chr4:56908984-56909002(-)	REST	-0.07134428	0.1279956205930814	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
REST#chr4:56908960-56908978(-)	REST	0.10430552	0.1713168405492745	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
REST#chr4:56908955-56908973(+)	REST	-0.45786652	0.0127565714021155	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
REST#chr4:56909347-56909365(-)	REST	-0.46832454	1.449497822201015e-06	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
REST#chr4:56908979-56908997(+)	REST	-0.69317997	1.1896992482970686e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
RUNX1#chr21:35048844-35048862(-)	RUNX1	-0.054630376	0.8705958547685868	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
RUNX1#chr21:35049003-35049021(-)	RUNX1	0.49626616	0.4960452326395791	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
RUNX1#chr21:35048923-35048941(-)	RUNX1	-0.5053281	0.373943111619854	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
RUNX1#chr21:35048840-35048858(+)	RUNX1	-0.48674378	0.279107414755306	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
RUNX1#chr21:35049033-35049051(-)	RUNX1	0.2124713	0.638118696081332	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
RUNX1#chr21:35049166-35049184(+)	RUNX1	-0.29116163	0.6291958274485314	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SALL4#chr20:51801947-51801965(+)	SALL4	-0.58161163	0.0298261507169605	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SALL4#chr20:51802216-51802234(-)	SALL4	-0.1722929	0.5757025835817566	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SALL4#chr20:51802001-51802019(+)	SALL4	-0.821077	0.0091090207127429	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SALL4#chr20:51802458-51802476(-)	SALL4	-0.3726536	0.2483049071682133	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SALL4#chr20:51802403-51802421(+)	SALL4	-1.5842968	0.0001027220679387	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SALL4#chr20:51801991-51802009(+)	SALL4	-0.026251158	0.9267246376187964	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMAD3#chr15:67065846-67065864(-)	SMAD3	-0.30807143	0.1112872588768578	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMAD3#chr15:67065928-67065946(-)	SMAD3	-0.75334436	0.0012841623448644	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMAD3#chr15:67065899-67065917(-)	SMAD3	-0.63011587	0.0082485629504612	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMAD3#chr15:67065895-67065913(-)	SMAD3	-0.41561568	0.1514091055384746	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMAD3#chr15:67066195-67066213(+)	SMAD3	-0.08042759	0.8480012529356394	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMAD3#chr15:67065923-67065941(-)	SMAD3	-0.38785154	0.0884934759171072	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMAD4#chr18:51030267-51030285(+)	SMAD4	-0.8714299	0.0068410180170779	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMAD4#chr18:51030218-51030236(+)	SMAD4	0.030063557	0.8492813545988555	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMAD4#chr18:51030318-51030336(-)	SMAD4	-0.53172916	0.5185397797536812	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMAD4#chr18:51030262-51030280(+)	SMAD4	0.050824124	0.5526807625643426	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMAD4#chr18:51030678-51030696(-)	SMAD4	-1.3798864	1.8468571465766496e-05	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMAD4#chr18:51030257-51030275(-)	SMAD4	-0.3425388	0.0111422800550524	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCA2#chr9:2015338-2015356(-)	SMARCA2	0.20668094	0.4886403743865726	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCA2#chr9:2015547-2015565(+)	SMARCA2	0.35898316	0.2987135743712399	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCA2#chr9:2015348-2015366(+)	SMARCA2	0.27646682	0.140665152089855	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCA2#chr9:2015385-2015403(-)	SMARCA2	0.116754	0.568485201751636	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCA2#chr9:2015446-2015464(-)	SMARCA2	-0.002947167	0.993312324388789	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCA2#chr9:2015442-2015460(-)	SMARCA2	-0.8349129	0.0462792660218957	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCA4#chr19:10961052-10961070(-)	SMARCA4	0.090469144	0.4303377263765557	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCA4#chr19:10961045-10961063(+)	SMARCA4	-0.60929495	3.619684029088658e-06	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCA4#chr19:10961495-10961513(-)	SMARCA4	-0.8505382	5.411648682448783e-11	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCA4#chr19:10961500-10961518(+)	SMARCA4	-0.5255562	2.5234799051876914e-06	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCA4#chr19:10961507-10961525(-)	SMARCA4	-0.53099436	0.0018319603078655	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCA4#chr19:10961138-10961156(+)	SMARCA4	-0.07683904	0.0830039169248431	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCB1#chr22:23786987-23787005(+)	SMARCB1	-0.28697053	2.0592357919908003e-06	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCB1#chr22:23787375-23787393(+)	SMARCB1	0.13945495	0.1348822174036814	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCB1#chr22:23786990-23787008(+)	SMARCB1	-0.37670138	0.0010478746796143	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCB1#chr22:23786994-23787012(-)	SMARCB1	-0.08069025	0.4911787226897072	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCB1#chr22:23787045-23787063(-)	SMARCB1	-1.3740054	3.2851304139333294e-18	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCB1#chr22:23787031-23787049(+)	SMARCB1	0.24957563	0.3861523493355648	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCB1#chr22:23791807-23791825(-)	SMARCB1	-0.12655476	0.3410071369600878	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCB1#chr22:23791813-23791831(+)	SMARCB1	-0.022847518	0.8600528143788335	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCB1#chr22:23791794-23791812(+)	SMARCB1	-0.033984315	0.798814966257007	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCB1#chr22:23791773-23791791(-)	SMARCB1	-0.16520663	0.1830665918304085	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCB1#chr22:23791797-23791815(+)	SMARCB1	0.021141909	0.7636347161416408	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCB1#chr22:23791770-23791788(-)	SMARCB1	-0.108629465	0.3573745322346774	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCC1#chr3:47781489-47781507(-)	SMARCC1	-0.6878548	4.816886180950557e-17	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCC1#chr3:47781383-47781401(+)	SMARCC1	-0.815151	6.425454904070752e-12	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCC1#chr3:47781809-47781827(-)	SMARCC1	-0.81845355	2.9541348252778e-15	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
SMARCC1#chr3:47781854-47781872(-)	SMARCC1	-0.3133233	8.739042009645093e-07	Gersbach_WTC11-benchmark_TF-Perturb-seq_HTv2	Gersbach_HTv2
