query	score	qStart	qEnd	qSize	identity	chrom	strand	tStart	tEnd	span
CTNNB1#chr3:41199692-41199710(-)	21	1	22	22	100.0%	chr3	-	41199688	41199710	22
CUX1#chr7:101815965-101815983(-)	21	1	22	22	100.0%	chr7	-	101815961	101815983	22
CUX1#chr7:101815990-101816008(-)	21	1	22	22	100.0%	chr7	-	101815986	101816008	22
CUX1#chr7:101815993-101816011(-)	21	1	22	22	100.0%	chr7	-	101815989	101816011	22
CUX1#chr7:101816013-101816031(+)	21	1	22	22	100.0%	chr7	+	101816012	101816034	22
CUX1#chr7:101816223-101816241(+)	21	1	22	22	100.0%	chr7	+	101816222	101816244	22
CUX1#chr7:101816329-101816347(-)	21	1	22	22	100.0%	chr7	-	101816325	101816347	22
CUX2#chr12:111033734-111033752(+)	21	1	22	22	100.0%	chr12	+	111033733	111033755	22
CUX2#chr12:111033739-111033757(+)	21	1	22	22	100.0%	chr12	+	111033738	111033760	22
CUX2#chr12:111033747-111033765(-)	21	1	22	22	100.0%	chr12	-	111033743	111033765	22
CUX2#chr12:111033816-111033834(+)	21	1	22	22	100.0%	chr12	+	111033815	111033837	22
CUX2#chr12:111034286-111034304(+)	21	1	22	22	100.0%	chr12	+	111034285	111034307	22
CUX2#chr12:111034295-111034313(-)	21	1	22	22	100.0%	chr12	-	111034291	111034313	22
CXXC1#chr18:50287456-50287474(-)	21	1	22	22	100.0%	chr18	-	50287452	50287474	22
CXXC1#chr18:50287479-50287497(-)	21	1	22	22	100.0%	chr18	-	50287475	50287497	22
CXXC1#chr18:50287509-50287527(-)	21	1	22	22	100.0%	chr18	-	50287505	50287527	22
CXXC1#chr18:50287639-50287657(+)	21	1	22	22	100.0%	chr18	+	50287638	50287660	22
CXXC1#chr18:50287651-50287669(+)	21	1	22	22	100.0%	chr18	+	50287650	50287672	22
CXXC1#chr18:50287660-50287678(+)	21	1	22	22	100.0%	chr18	+	50287659	50287681	22
CXXC4#chr4:104494819-104494837(+)	21	1	22	22	100.0%	chr4	+	104494818	104494840	22
CXXC4#chr4:104494822-104494840(+)	21	1	22	22	100.0%	chr4	+	104494821	104494843	22
CXXC4#chr4:104494852-104494870(-)	21	1	22	22	100.0%	chr4	-	104494848	104494870	22
CXXC4#chr4:104494857-104494875(-)	21	1	22	22	100.0%	chr4	-	104494853	104494875	22
CXXC4#chr4:104494877-104494895(-)	21	1	22	22	100.0%	chr4	-	104494873	104494895	22
CXXC4#chr4:104494882-104494900(+)	21	1	22	22	100.0%	chr4	+	104494881	104494903	22
CXXC5#chr5:139648375-139648393(+)	21	1	22	22	100.0%	chr5	+	139648374	139648396	22
CXXC5#chr5:139648396-139648414(+)	21	1	22	22	100.0%	chr5	+	139648395	139648417	22
CXXC5#chr5:139648431-139648449(+)	21	1	22	22	100.0%	chr5	+	139648430	139648452	22
CXXC5#chr5:139648846-139648864(-)	21	1	22	22	100.0%	chr5	-	139648842	139648864	22
CXXC5#chr5:139648928-139648946(-)	21	1	22	22	100.0%	chr5	-	139648924	139648946	22
CXXC5#chr5:139648951-139648969(+)	21	1	22	22	100.0%	chr5	+	139648950	139648972	22
DACH1#chr13:71866817-71866835(+)	21	1	22	22	100.0%	chr13	+	71866816	71866838	22
DACH1#chr13:71866882-71866900(+)	21	1	22	22	100.0%	chr13	+	71866881	71866903	22
DACH1#chr13:71866943-71866961(+)	21	1	22	22	100.0%	chr13	+	71866942	71866964	22
DACH1#chr13:71866956-71866974(+)	21	1	22	22	100.0%	chr13	+	71866955	71866977	22
DACH1#chr13:71866969-71866987(+)	21	1	22	22	100.0%	chr13	+	71866968	71866990	22
DACH1#chr13:71867030-71867048(-)	21	1	22	22	100.0%	chr13	-	71867026	71867048	22
DACH2#chrX:86148458-86148476(+)	21	1	22	22	100.0%	chrX	+	86148457	86148479	22
DACH2#chrX:86148484-86148502(+)	21	1	22	22	100.0%	chrX	+	86148483	86148505	22
DACH2#chrX:86148677-86148695(-)	21	1	22	22	100.0%	chrX	-	86148673	86148695	22
DACH2#chrX:86148702-86148720(-)	21	1	22	22	100.0%	chrX	-	86148698	86148720	22
DACH2#chrX:86148717-86148735(-)	21	1	22	22	100.0%	chrX	-	86148713	86148735	22
DACH2#chrX:86148728-86148746(-)	21	1	22	22	100.0%	chrX	-	86148724	86148746	22
DAXX#chr6:33320201-33320219(-)	21	1	22	22	100.0%	chr6	-	33320197	33320219	22
DAXX#chr6:33320384-33320402(+)	21	1	22	22	100.0%	chr6	+	33320383	33320405	22
DAXX#chr6:33320384-33320402(+)	19	2	21	22	100.0%	chr7	-	77778819	77778839	20
DAXX#chr6:33320387-33320405(+)	21	1	22	22	100.0%	chr6	+	33320386	33320408	22
DAXX#chr6:33320394-33320412(-)	21	1	22	22	100.0%	chr6	-	33320390	33320412	22
DAXX#chr6:33320401-33320419(+)	21	1	22	22	100.0%	chr6	+	33320400	33320422	22
DAXX#chr6:33320435-33320453(-)	21	1	22	22	100.0%	chr6	-	33320431	33320453	22
DAXX#chr6:33322835-33322853(-)	21	1	22	22	100.0%	chr6	-	33322831	33322853	22
DAXX#chr6:33322873-33322891(-)	21	1	22	22	100.0%	chr6	-	33322869	33322891	22
DAXX#chr6:33322889-33322907(-)	21	1	22	22	100.0%	chr6	-	33322885	33322907	22
DAXX#chr6:33322895-33322913(-)	21	1	22	22	100.0%	chr6	-	33322891	33322913	22
DAXX#chr6:33322910-33322928(-)	21	1	22	22	100.0%	chr6	-	33322906	33322928	22
DAXX#chr6:33322945-33322963(+)	21	1	22	22	100.0%	chr6	+	33322944	33322966	22
DBP#chr19:48637077-48637095(+)	21	1	22	22	100.0%	chr19	+	48637076	48637098	22
DBP#chr19:48637258-48637276(+)	21	1	22	22	100.0%	chr19	+	48637257	48637279	22
DBP#chr19:48637295-48637313(+)	21	1	22	22	100.0%	chr19	+	48637294	48637316	22
DBP#chr19:48637325-48637343(+)	21	1	22	22	100.0%	chr19	+	48637324	48637346	22
DBP#chr19:48637329-48637347(+)	21	1	22	22	100.0%	chr19	+	48637328	48637350	22
DBP#chr19:48637367-48637385(+)	21	1	22	22	100.0%	chr19	+	48637366	48637388	22
DBX1#chr11:20160243-20160261(+)	21	1	22	22	100.0%	chr11	+	20160242	20160264	22
DBX1#chr11:20160402-20160420(-)	21	1	22	22	100.0%	chr11	-	20160398	20160420	22
DBX1#chr11:20160441-20160459(-)	21	1	22	22	100.0%	chr11	-	20160437	20160459	22
DBX1#chr11:20160453-20160471(-)	21	1	22	22	100.0%	chr11	-	20160449	20160471	22
DBX1#chr11:20160458-20160476(+)	21	1	22	22	100.0%	chr11	+	20160457	20160479	22
DBX1#chr11:20160474-20160492(-)	21	1	22	22	100.0%	chr11	-	20160470	20160492	22
DBX2#chr12:45050884-45050902(+)	21	1	22	22	100.0%	chr12	+	45050883	45050905	22
DBX2#chr12:45050940-45050958(-)	21	1	22	22	100.0%	chr12	-	45050936	45050958	22
DBX2#chr12:45051027-45051045(-)	21	1	22	22	100.0%	chr12	-	45051023	45051045	22
DBX2#chr12:45051055-45051073(+)	21	1	22	22	100.0%	chr12	+	45051054	45051076	22
DBX2#chr12:45051063-45051081(+)	21	1	22	22	100.0%	chr12	+	45051062	45051084	22
DBX2#chr12:45051072-45051090(-)	19	2	21	22	100.0%	chr5	-	5422943	5422963	20
DBX2#chr12:45051072-45051090(-)	21	1	22	22	100.0%	chr12	-	45051068	45051090	22
DCP1A#chr3:53347309-53347327(-)	21	1	22	22	100.0%	chr3	-	53347305	53347327	22
DCP1A#chr3:53347372-53347390(+)	21	1	22	22	100.0%	chr3	+	53347371	53347393	22
DCP1A#chr3:53347493-53347511(-)	21	1	22	22	100.0%	chr3	-	53347489	53347511	22
DCP1A#chr3:53347497-53347515(-)	21	1	22	22	100.0%	chr3	-	53347493	53347515	22
DCP1A#chr3:53347514-53347532(-)	21	1	22	22	100.0%	chr3	-	53347510	53347532	22
DCP1A#chr3:53347517-53347535(-)	21	1	22	22	100.0%	chr3	-	53347513	53347535	22
DDB1#chr11:61313506-61313524(+)	21	1	22	22	100.0%	chr11	+	61313505	61313527	22
DDB1#chr11:61313585-61313603(+)	21	1	22	22	100.0%	chr11	+	61313584	61313606	22
DDB1#chr11:61313640-61313658(+)	21	1	22	22	100.0%	chr11	+	61313639	61313661	22
DDB1#chr11:61313644-61313662(+)	21	1	22	22	100.0%	chr11	+	61313643	61313665	22
DDB1#chr11:61313676-61313694(-)	21	1	22	22	100.0%	chr11	-	61313672	61313694	22
DDB1#chr11:61313905-61313923(+)	21	1	22	22	100.0%	chr11	+	61313904	61313926	22
DDB1#chr11:61332691-61332709(+)	21	1	22	22	100.0%	chr11	+	61332690	61332712	22
DDB1#chr11:61332786-61332804(-)	21	1	22	22	100.0%	chr11	-	61332782	61332804	22
DDB1#chr11:61332795-61332813(-)	21	1	22	22	100.0%	chr11	-	61332791	61332813	22
DDB1#chr11:61332998-61333016(+)	21	1	22	22	100.0%	chr11	+	61332997	61333019	22
DDB1#chr11:61333087-61333105(-)	21	1	22	22	100.0%	chr11	-	61333083	61333105	22
DDB1#chr11:61333152-61333170(-)	21	1	22	22	100.0%	chr11	-	61333148	61333170	22
DDB2#chr11:47215068-47215086(-)	21	1	22	22	100.0%	chr11	-	47215064	47215086	22
DDB2#chr11:47215089-47215107(-)	21	1	22	22	100.0%	chr11	-	47215085	47215107	22
DDB2#chr11:47215093-47215111(-)	21	1	22	22	100.0%	chr11	-	47215089	47215111	22
DDB2#chr11:47215110-47215128(+)	21	1	22	22	100.0%	chr11	+	47215109	47215131	22
DDB2#chr11:47215119-47215137(+)	21	1	22	22	100.0%	chr11	+	47215118	47215140	22
DDB2#chr11:47215264-47215282(-)	21	1	22	22	100.0%	chr11	-	47215260	47215282	22
DDIT3#chr12:57520012-57520030(+)	21	1	22	22	100.0%	chr12	+	57520011	57520033	22
DDIT3#chr12:57520109-57520127(+)	21	1	22	22	100.0%	chr12	+	57520108	57520130	22
DDIT3#chr12:57520300-57520318(-)	21	1	22	22	100.0%	chr12	-	57520296	57520318	22
DDIT3#chr12:57520306-57520324(-)	21	1	22	22	100.0%	chr12	-	57520302	57520324	22
DDIT3#chr12:57520313-57520331(+)	21	1	22	22	100.0%	chr12	+	57520312	57520334	22
DDIT3#chr12:57520427-57520445(-)	21	1	22	22	100.0%	chr12	-	57520423	57520445	22
DEAF1#chr11:695016-695034(-)	21	1	22	22	100.0%	chr11	-	695012	695034	22
DEAF1#chr11:695038-695056(-)	21	1	22	22	100.0%	chr11	-	695034	695056	22
DEAF1#chr11:695044-695062(-)	21	1	22	22	100.0%	chr11	-	695040	695062	22
DEAF1#chr11:695047-695065(-)	21	1	22	22	100.0%	chr11	-	695043	695065	22
DEAF1#chr11:695058-695076(-)	21	1	22	22	100.0%	chr11	-	695054	695076	22
DEAF1#chr11:695232-695250(+)	21	1	22	22	100.0%	chr11	+	695231	695253	22
DEK#chr6:18264115-18264133(-)	21	1	22	22	100.0%	chr6	-	18264111	18264133	22
DEK#chr6:18264331-18264349(-)	21	1	22	22	100.0%	chr6	-	18264327	18264349	22
DEK#chr6:18264417-18264435(+)	21	1	22	22	100.0%	chr6	+	18264416	18264438	22
DEK#chr6:18264460-18264478(-)	21	1	22	22	100.0%	chr6	-	18264456	18264478	22
DEK#chr6:18264466-18264484(+)	21	1	22	22	100.0%	chr6	+	18264465	18264487	22
DEK#chr6:18264480-18264498(-)	21	1	22	22	100.0%	chr6	-	18264476	18264498	22
DENND4A#chr15:65791857-65791875(-)	21	1	22	22	100.0%	chr15	-	65791853	65791875	22
DENND4A#chr15:65792035-65792053(+)	21	1	22	22	100.0%	chr15	+	65792034	65792056	22
DENND4A#chr15:65792063-65792081(+)	21	1	22	22	100.0%	chr15	+	65792062	65792084	22
DENND4A#chr15:65792074-65792092(+)	21	1	22	22	100.0%	chr15	+	65792073	65792095	22
DENND4A#chr15:65792238-65792256(-)	21	1	22	22	100.0%	chr15	-	65792234	65792256	22
DENND4A#chr15:65792250-65792268(-)	21	1	22	22	100.0%	chr15	-	65792246	65792268	22
DHX9#chr1:182839339-182839357(-)	21	1	22	22	100.0%	chr1	-	182839335	182839357	22
DHX9#chr1:182839351-182839369(-)	21	1	22	22	100.0%	chr1	-	182839347	182839369	22
DHX9#chr1:182839368-182839386(-)	21	1	22	22	100.0%	chr1	-	182839364	182839386	22
DHX9#chr1:182839744-182839762(+)	21	1	22	22	100.0%	chr1	+	182839743	182839765	22
DHX9#chr1:182839757-182839775(+)	21	1	22	22	100.0%	chr1	+	182839756	182839778	22
DHX9#chr1:182839803-182839821(-)	21	1	22	22	100.0%	chr1	-	182839799	182839821	22
DLX1#chr2:172084789-172084807(+)	21	1	22	22	100.0%	chr2	+	172084788	172084810	22
DLX1#chr2:172084794-172084812(+)	21	1	22	22	100.0%	chr2	+	172084793	172084815	22
DLX1#chr2:172084831-172084849(+)	21	1	22	22	100.0%	chr2	+	172084830	172084852	22
DLX1#chr2:172084998-172085016(-)	21	1	22	22	100.0%	chr2	-	172084994	172085016	22
DLX1#chr2:172085080-172085098(+)	21	1	22	22	100.0%	chr2	+	172085079	172085101	22
DLX1#chr2:172085188-172085206(-)	19	1	19	22	100.0%	chr17	+	33681010	33681029	19
DLX1#chr2:172085188-172085206(-)	21	1	22	22	100.0%	chr2	-	172085184	172085206	22
DLX2#chr2:172102174-172102192(+)	21	1	22	22	100.0%	chr2	+	172102173	172102195	22
DLX2#chr2:172102474-172102492(+)	21	1	22	22	100.0%	chr2	+	172102473	172102495	22
DLX2#chr2:172102600-172102618(-)	21	1	22	22	100.0%	chr2	-	172102596	172102618	22
DLX2#chr2:172102690-172102708(-)	21	1	22	22	100.0%	chr2	-	172102686	172102708	22
DLX2#chr2:172102735-172102753(-)	21	1	22	22	100.0%	chr2	-	172102731	172102753	22
DLX2#chr2:172102865-172102883(+)	21	1	22	22	100.0%	chr2	+	172102864	172102886	22
DLX3#chr17:49994942-49994960(+)	21	1	22	22	100.0%	chr17	+	49994941	49994963	22
DLX3#chr17:49994994-49995012(-)	21	1	22	22	100.0%	chr17	-	49994990	49995012	22
DLX3#chr17:49995018-49995036(-)	21	1	22	22	100.0%	chr17	-	49995014	49995036	22
DLX3#chr17:49995051-49995069(+)	21	1	22	22	100.0%	chr17	+	49995050	49995072	22
DLX3#chr17:49995173-49995191(-)	21	1	22	22	100.0%	chr17	-	49995169	49995191	22
DLX3#chr17:49995194-49995212(-)	21	1	22	22	100.0%	chr17	-	49995190	49995212	22
DLX4#chr17:49968574-49968592(+)	21	1	22	22	100.0%	chr17	+	49968573	49968595	22
DLX4#chr17:49968577-49968595(+)	21	1	22	22	100.0%	chr17	+	49968576	49968598	22
DLX4#chr17:49968580-49968598(+)	21	1	22	22	100.0%	chr17	+	49968579	49968601	22
DLX4#chr17:49968602-49968620(+)	21	1	22	22	100.0%	chr17	+	49968601	49968623	22
DLX4#chr17:49968807-49968825(-)	21	1	22	22	100.0%	chr17	-	49968803	49968825	22
DLX4#chr17:49969196-49969214(+)	21	1	22	22	100.0%	chr17	+	49969195	49969217	22
DLX5#chr7:97024545-97024563(+)	21	1	22	22	100.0%	chr7	+	97024544	97024566	22
DLX5#chr7:97024679-97024697(-)	21	1	22	22	100.0%	chr7	-	97024675	97024697	22
DLX5#chr7:97024711-97024729(+)	21	1	22	22	100.0%	chr7	+	97024710	97024732	22
DLX5#chr7:97024797-97024815(+)	21	1	22	22	100.0%	chr7	+	97024796	97024818	22
DLX5#chr7:97024818-97024836(-)	21	1	22	22	100.0%	chr7	-	97024814	97024836	22
DLX5#chr7:97024822-97024840(-)	21	1	22	22	100.0%	chr7	-	97024818	97024840	22
DLX6#chr7:97005732-97005750(-)	21	1	22	22	100.0%	chr7	-	97005728	97005750	22
DLX6#chr7:97005871-97005889(+)	21	1	22	22	100.0%	chr7	+	97005870	97005892	22
DLX6#chr7:97005904-97005922(+)	21	1	22	22	100.0%	chr7	+	97005903	97005925	22
DLX6#chr7:97006187-97006205(-)	21	1	22	22	100.0%	chr7	-	97006183	97006205	22
DLX6#chr7:97006324-97006342(-)	21	1	22	22	100.0%	chr7	-	97006320	97006342	22
DLX6#chr7:97006328-97006346(-)	21	1	22	22	100.0%	chr7	-	97006324	97006346	22
DMAP1#chr1:44213473-44213491(+)	21	1	22	22	100.0%	chr1	+	44213472	44213494	22
DMAP1#chr1:44213512-44213530(+)	21	1	22	22	100.0%	chr1	+	44213511	44213533	22
DMAP1#chr1:44213521-44213539(-)	21	1	22	22	100.0%	chr1	-	44213517	44213539	22
DMAP1#chr1:44213562-44213580(+)	21	1	22	22	100.0%	chr1	+	44213561	44213583	22
DMAP1#chr1:44213719-44213737(-)	21	1	22	22	100.0%	chr1	-	44213715	44213737	22
DMAP1#chr1:44213847-44213865(+)	21	1	22	22	100.0%	chr1	+	44213846	44213868	22
DMBX1#chr1:46506659-46506677(+)	21	1	22	22	100.0%	chr1	+	46506658	46506680	22
DMBX1#chr1:46506826-46506844(+)	21	1	22	22	100.0%	chr1	+	46506825	46506847	22
DMBX1#chr1:46506837-46506855(+)	21	1	22	22	100.0%	chr1	+	46506836	46506858	22
DMBX1#chr1:46506873-46506891(-)	21	1	22	22	100.0%	chr1	-	46506869	46506891	22
DMBX1#chr1:46506980-46506998(-)	21	1	22	22	100.0%	chr1	-	46506976	46506998	22
DMBX1#chr1:46507156-46507174(+)	21	1	22	22	100.0%	chr1	+	46507155	46507177	22
DMRT1#chr9:841745-841763(-)	21	1	22	22	100.0%	chr9	-	841741	841763	22
DMRT1#chr9:841748-841766(-)	21	1	22	22	100.0%	chr9	-	841744	841766	22
DMRT1#chr9:841751-841769(-)	21	1	22	22	100.0%	chr9	-	841747	841769	22
DMRT1#chr9:841766-841784(-)	21	1	22	22	100.0%	chr9	-	841762	841784	22
DMRT1#chr9:841779-841797(-)	21	1	22	22	100.0%	chr9	-	841775	841797	22
DMRT1#chr9:841938-841956(+)	21	1	22	22	100.0%	chr9	+	841937	841959	22
DMRT2#chr9:1050312-1050330(+)	21	1	22	22	100.0%	chr9	+	1050311	1050333	22
DMRT2#chr9:1050392-1050410(-)	21	1	22	22	100.0%	chr9	-	1050388	1050410	22
DMRT2#chr9:1050395-1050413(-)	21	1	22	22	100.0%	chr9	-	1050391	1050413	22
DMRT2#chr9:1050404-1050422(-)	21	1	22	22	100.0%	chr9	-	1050400	1050422	22
DMRT2#chr9:1050431-1050449(-)	21	1	22	22	100.0%	chr9	-	1050427	1050449	22
DMRT2#chr9:1050606-1050624(-)	21	1	22	22	100.0%	chr9	-	1050602	1050624	22
DMRT3#chr9:976710-976728(+)	21	1	22	22	100.0%	chr9	+	976709	976731	22
DMRT3#chr9:976720-976738(-)	21	1	22	22	100.0%	chr9	-	976716	976738	22
DMRT3#chr9:976723-976741(-)	21	1	22	22	100.0%	chr9	-	976719	976741	22
DMRT3#chr9:976740-976758(-)	21	1	22	22	100.0%	chr9	-	976736	976758	22
DMRT3#chr9:976858-976876(+)	21	1	22	22	100.0%	chr9	+	976857	976879	22
DMRT3#chr9:976873-976891(+)	21	1	22	22	100.0%	chr9	+	976872	976894	22
DMRTA1#chr9:22447064-22447082(+)	21	1	22	22	100.0%	chr9	+	22447063	22447085	22
DMRTA1#chr9:22447448-22447466(-)	21	1	22	22	100.0%	chr9	-	22447444	22447466	22
DMRTA1#chr9:22447453-22447471(+)	21	1	22	22	100.0%	chr9	+	22447452	22447474	22
DMRTA1#chr9:22447507-22447525(+)	21	1	22	22	100.0%	chr9	+	22447506	22447528	22
DMRTA1#chr9:22447518-22447536(+)	21	1	22	22	100.0%	chr9	+	22447517	22447539	22
DMRTA1#chr9:22447545-22447563(-)	21	1	22	22	100.0%	chr9	-	22447541	22447563	22
DMRTA1#chr9:22447545-22447563(-)	19	2	21	22	100.0%	chr8	-	25462099	25462119	20
DMRTA2#chr1:50423378-50423396(-)	21	1	22	22	100.0%	chr1	-	50423374	50423396	22
DMRTA2#chr1:50423404-50423422(+)	21	1	22	22	100.0%	chr1	+	50423403	50423425	22
DMRTA2#chr1:50423416-50423434(-)	21	1	22	22	100.0%	chr1	-	50423412	50423434	22
DMRTA2#chr1:50423434-50423452(-)	21	1	22	22	100.0%	chr1	-	50423430	50423452	22
DMRTA2#chr1:50423450-50423468(-)	21	1	22	22	100.0%	chr1	-	50423446	50423468	22
DMRTA2#chr1:50423457-50423475(-)	21	1	22	22	100.0%	chr1	-	50423453	50423475	22
DMRTB1#chr1:53459882-53459900(-)	21	1	22	22	100.0%	chr1	-	53459878	53459900	22
DMRTB1#chr1:53459905-53459923(-)	21	1	22	22	100.0%	chr1	-	53459901	53459923	22
DMRTB1#chr1:53459908-53459926(-)	21	1	22	22	100.0%	chr1	-	53459904	53459926	22
DMRTB1#chr1:53459919-53459937(-)	21	1	22	22	100.0%	chr1	-	53459915	53459937	22
DMRTB1#chr1:53459934-53459952(-)	21	1	22	22	100.0%	chr1	-	53459930	53459952	22
DMRTB1#chr1:53460075-53460093(+)	21	1	22	22	100.0%	chr1	+	53460074	53460096	22
DMRTC2#chr19:41845109-41845127(-)	21	1	22	22	100.0%	chr19	-	41845105	41845127	22
DMRTC2#chr19:41845155-41845173(-)	21	1	22	22	100.0%	chr19	-	41845151	41845173	22
DMRTC2#chr19:41845235-41845253(-)	21	1	22	22	100.0%	chr19	-	41845231	41845253	22
DMRTC2#chr19:41845245-41845263(-)	21	1	22	22	100.0%	chr19	-	41845241	41845263	22
DMRTC2#chr19:41845276-41845294(-)	21	1	22	22	100.0%	chr19	-	41845272	41845294	22
DMRTC2#chr19:41845439-41845457(+)	21	1	22	22	100.0%	chr19	+	41845438	41845460	22
DMTF1#chr7:87152460-87152478(+)	21	1	22	22	100.0%	chr7	+	87152459	87152481	22
DMTF1#chr7:87152469-87152487(-)	21	1	22	22	100.0%	chr7	-	87152465	87152487	22
DMTF1#chr7:87152522-87152540(-)	21	1	22	22	100.0%	chr7	-	87152518	87152540	22
DMTF1#chr7:87152639-87152657(-)	21	1	22	22	100.0%	chr7	-	87152635	87152657	22
DMTF1#chr7:87152817-87152835(+)	21	1	22	22	100.0%	chr7	+	87152816	87152838	22
DMTF1#chr7:87152871-87152889(+)	21	1	22	22	100.0%	chr7	+	87152870	87152892	22
DNAJC1#chr10:22003461-22003479(-)	21	1	22	22	100.0%	chr10	-	22003457	22003479	22
DNAJC1#chr10:22003601-22003619(+)	21	1	22	22	100.0%	chr10	+	22003600	22003622	22
DNAJC1#chr10:22003604-22003622(+)	21	1	22	22	100.0%	chr10	+	22003603	22003625	22
DNAJC1#chr10:22003679-22003697(-)	21	1	22	22	100.0%	chr10	-	22003675	22003697	22
DNAJC1#chr10:22003682-22003700(+)	21	1	22	22	100.0%	chr10	+	22003681	22003703	22
DNAJC1#chr10:22003692-22003710(+)	21	1	22	22	100.0%	chr10	+	22003691	22003713	22
DNAJC2#chr7:103344313-103344331(+)	21	1	22	22	100.0%	chr7	+	103344312	103344334	22
DNAJC2#chr7:103344452-103344470(+)	21	1	22	22	100.0%	chr7	+	103344451	103344473	22
DNAJC2#chr7:103344526-103344544(+)	21	1	22	22	100.0%	chr7	+	103344525	103344547	22
DNAJC2#chr7:103344725-103344743(-)	21	1	22	22	100.0%	chr7	-	103344721	103344743	22
DNAJC2#chr7:103344728-103344746(+)	21	1	22	22	100.0%	chr7	+	103344727	103344749	22
DNAJC2#chr7:103344779-103344797(+)	21	1	22	22	100.0%	chr7	+	103344778	103344800	22
DNAJC21#chr5:34929559-34929577(-)	21	1	22	22	100.0%	chr5	-	34929555	34929577	22
DNAJC21#chr5:34929609-34929627(-)	21	1	22	22	100.0%	chr5	-	34929605	34929627	22
DNAJC21#chr5:34929631-34929649(-)	21	1	22	22	100.0%	chr5	-	34929627	34929649	22
DNAJC21#chr5:34929641-34929659(-)	21	1	22	22	100.0%	chr5	-	34929637	34929659	22
DNAJC21#chr5:34929915-34929933(-)	21	1	22	22	100.0%	chr5	-	34929911	34929933	22
DNAJC21#chr5:34930029-34930047(-)	21	1	22	22	100.0%	chr5	-	34930025	34930047	22
DNMT1#chr19:10194838-10194856(+)	21	1	22	22	100.0%	chr19	+	10194837	10194859	22
DNMT1#chr19:10194848-10194866(+)	21	1	22	22	100.0%	chr19	+	10194847	10194869	22
DNMT1#chr19:10194883-10194901(+)	21	1	22	22	100.0%	chr19	+	10194882	10194904	22
DNMT1#chr19:10194886-10194904(+)	21	1	22	22	100.0%	chr19	+	10194885	10194907	22
DNMT1#chr19:10194901-10194919(+)	21	1	22	22	100.0%	chr19	+	10194900	10194922	22
DNMT1#chr19:10194904-10194922(+)	21	1	22	22	100.0%	chr19	+	10194903	10194925	22
DNTTIP1#chr20:45791972-45791990(+)	21	1	22	22	100.0%	chr20	+	45791971	45791993	22
DNTTIP1#chr20:45791997-45792015(+)	21	1	22	22	100.0%	chr20	+	45791996	45792018	22
DNTTIP1#chr20:45792006-45792024(-)	21	1	22	22	100.0%	chr20	-	45792002	45792024	22
DNTTIP1#chr20:45792035-45792053(-)	21	1	22	22	100.0%	chr20	-	45792031	45792053	22
DNTTIP1#chr20:45792039-45792057(+)	21	1	22	22	100.0%	chr20	+	45792038	45792060	22
DNTTIP1#chr20:45792448-45792466(-)	21	1	22	22	100.0%	chr20	-	45792444	45792466	22
DOT1L#chr19:2163942-2163960(+)	21	1	22	22	100.0%	chr19	+	2163941	2163963	22
DOT1L#chr19:2163945-2163963(+)	21	1	22	22	100.0%	chr19	+	2163944	2163966	22
DOT1L#chr19:2164168-2164186(+)	21	1	22	22	100.0%	chr19	+	2164167	2164189	22
DOT1L#chr19:2164317-2164335(-)	21	1	22	22	100.0%	chr19	-	2164313	2164335	22
DOT1L#chr19:2164382-2164400(-)	21	1	22	22	100.0%	chr19	-	2164378	2164400	22
DOT1L#chr19:2164408-2164426(-)	21	1	22	22	100.0%	chr19	-	2164404	2164426	22
DPF1#chr19:38224100-38224118(+)	21	1	22	22	100.0%	chr19	+	38224099	38224121	22
DPF1#chr19:38224107-38224125(+)	21	1	22	22	100.0%	chr19	+	38224106	38224128	22
DPF1#chr19:38224117-38224135(+)	21	1	22	22	100.0%	chr19	+	38224116	38224138	22
DPF1#chr19:38224126-38224144(-)	21	1	22	22	100.0%	chr19	-	38224122	38224144	22
DPF1#chr19:38224142-38224160(-)	21	1	22	22	100.0%	chr19	-	38224138	38224160	22
DPF1#chr19:38224181-38224199(-)	21	1	22	22	100.0%	chr19	-	38224177	38224199	22
DPF1#chr19:38229237-38229255(+)	21	1	22	22	100.0%	chr19	+	38229236	38229258	22
DPF1#chr19:38229237-38229255(+)	19	2	21	22	100.0%	chr3	-	173743775	173743795	20
DPF1#chr19:38229277-38229295(-)	21	1	22	22	100.0%	chr19	-	38229273	38229295	22
DPF1#chr19:38229559-38229577(+)	21	1	22	22	100.0%	chr19	+	38229558	38229580	22
DPF1#chr19:38229565-38229583(+)	21	1	22	22	100.0%	chr19	+	38229564	38229586	22
DPF1#chr19:38229677-38229695(-)	21	1	22	22	100.0%	chr19	-	38229673	38229695	22
DPF1#chr19:38229686-38229704(+)	21	1	22	22	100.0%	chr19	+	38229685	38229707	22
DPF2#chr11:65333834-65333852(+)	21	1	22	22	100.0%	chr11	+	65333833	65333855	22
DPF2#chr11:65333855-65333873(+)	21	1	22	22	100.0%	chr11	+	65333854	65333876	22
DPF2#chr11:65334029-65334047(+)	21	1	22	22	100.0%	chr11	+	65334028	65334050	22
DPF2#chr11:65334094-65334112(+)	21	1	22	22	100.0%	chr11	+	65334093	65334115	22
DPF2#chr11:65334228-65334246(-)	21	1	22	22	100.0%	chr11	-	65334224	65334246	22
DPF2#chr11:65334271-65334289(+)	21	1	22	22	100.0%	chr11	+	65334270	65334292	22
