,pval_outlier
HOPX#chr4:56681243-56681261(+),1.0
HOPX#chr4:56681266-56681284(+),1.0
HOXA1#chr7:27095656-27095674(+),1.0
HOXA1#chr7:27095739-27095757(+),1.0
HOXA1#chr7:27095749-27095767(-),1.0
HOXA1#chr7:27095773-27095791(-),1.0
HOXA1#chr7:27095945-27095963(-),1.0
HOXA1#chr7:27095975-27095993(-),1.0
HOXA10#chr7:27174026-27174044(-),0.2771
HOXA10#chr7:27174072-27174090(+),0.0548
HOXA10#chr7:27174080-27174098(+),0.2771
HOXA10#chr7:27174083-27174101(+),1.0
HOXA10#chr7:27174278-27174296(+),0.9999
HOXA10#chr7:27174293-27174311(-),1.0
HOXA11#chr7:27184970-27184988(+),1.0
HOXA11#chr7:27185021-27185039(+),1.0
HOXA11#chr7:27185158-27185176(-),1.0
HOXA11#chr7:27185169-27185187(-),1.0
HOXA11#chr7:27185197-27185215(-),1.0
HOXA11#chr7:27185209-27185227(-),1.0
HOXA13#chr7:27199662-27199680(+),1.0
HOXA13#chr7:27199720-27199738(+),1.0
HOXA13#chr7:27200013-27200031(+),1.0
HOXA13#chr7:27200017-27200035(+),1.0
HOXA13#chr7:27200030-27200048(+),1.0
HOXA13#chr7:27200033-27200051(+),1.0
HOXA2#chr7:27102197-27102215(-),0.8792
HOXA2#chr7:27102335-27102353(+),0.8209
HOXA2#chr7:27102571-27102589(+),0.0319
HOXA2#chr7:27102605-27102623(+),1.0
HOXA2#chr7:27102643-27102661(+),0.9227
HOXA2#chr7:27102658-27102676(-),0.7476
HOXA3#chr7:27113585-27113603(-),1.0
HOXA3#chr7:27113773-27113791(-),0.8792
HOXA3#chr7:27113807-27113825(-),0.8209
HOXA3#chr7:27113815-27113833(+),0.9964
HOXA3#chr7:27113820-27113838(-),0.0
HOXA3#chr7:27113825-27113843(+),0.367
HOXA3#chr7:27152320-27152338(-),1.0
HOXA3#chr7:27152494-27152512(-),1.0
HOXA3#chr7:27152505-27152523(-),1.0
HOXA3#chr7:27152515-27152533(+),1.0
HOXA3#chr7:27152519-27152537(+),1.0
HOXA3#chr7:27152536-27152554(+),1.0
HOXA4#chr7:27129987-27130005(+),0.367
HOXA4#chr7:27130501-27130519(+),0.9531
HOXA4#chr7:27130508-27130526(+),0.1366
HOXA4#chr7:27130654-27130672(-),0.9531
HOXA4#chr7:27130658-27130676(+),0.9854
HOXA4#chr7:27130662-27130680(+),0.9227
HOXA5#chr7:27143401-27143419(+),1.0
HOXA5#chr7:27143416-27143434(+),0.7476
HOXA5#chr7:27143454-27143472(-),0.661
HOXA5#chr7:27143459-27143477(-),0.9984
HOXA5#chr7:27143474-27143492(-),0.9731
HOXA5#chr7:27143483-27143501(-),0.0319
HOXA6#chr7:27150721-27150739(+),1.0
HOXA6#chr7:27150761-27150779(+),1.0
HOXA6#chr7:27150873-27150891(-),1.0
HOXA6#chr7:27150876-27150894(-),1.0
HOXA6#chr7:27150883-27150901(+),1.0
HOXA6#chr7:27150943-27150961(+),1.0
HOXA7#chr7:27156333-27156351(+),1.0
HOXA7#chr7:27156376-27156394(+),1.0
HOXA7#chr7:27156422-27156440(-),1.0
HOXA7#chr7:27156627-27156645(-),1.0
HOXA7#chr7:27156647-27156665(-),1.0
HOXA7#chr7:27156688-27156706(-),1.0
HOXA9#chr7:27165269-27165287(+),1.0
HOXA9#chr7:27165445-27165463(-),0.9993
HOXA9#chr7:27165457-27165475(-),0.8792
HOXA9#chr7:27165484-27165502(-),0.7476
HOXA9#chr7:27165494-27165512(-),0.0548
HOXA9#chr7:27165526-27165544(+),0.367
HOXB1#chr17:48530907-48530925(+),1.0
HOXB1#chr17:48530919-48530937(+),1.0
HOXB1#chr17:48530957-48530975(-),1.0
HOXB1#chr17:48530965-48530983(-),1.0
HOXB1#chr17:48530969-48530987(+),1.0
HOXB1#chr17:48531001-48531019(-),1.0
HOXB13#chr17:48728263-48728281(-),1.0
HOXB13#chr17:48728455-48728473(+),0.0319
HOXB13#chr17:48728468-48728486(+),1.0
HOXB13#chr17:48728604-48728622(+),1.0
HOXB13#chr17:48728620-48728638(+),0.4649
HOXB13#chr17:48728661-48728679(-),0.367
HOXB2#chr17:48544532-48544550(+),1.0
HOXB2#chr17:48544616-48544634(+),1.0
HOXB2#chr17:48544676-48544694(+),1.0
HOXB2#chr17:48544690-48544708(-),1.0
HOXB2#chr17:48545788-48545806(-),1.0
HOXB2#chr17:48546003-48546021(+),1.0
HOXB3#chr17:48589980-48589998(+),1.0
HOXB3#chr17:48590026-48590044(-),1.0
HOXB3#chr17:48590141-48590159(+),0.0548
HOXB3#chr17:48590148-48590166(-),0.7476
HOXB3#chr17:48590180-48590198(-),0.367
HOXB3#chr17:48590217-48590235(-),0.9984
HOXB4#chr17:48577853-48577871(-),1.0
HOXB4#chr17:48578194-48578212(-),1.0
HOXB4#chr17:48578196-48578214(+),1.0
HOXB4#chr17:48578204-48578222(-),1.0
HOXB4#chr17:48578368-48578386(-),1.0
HOXB4#chr17:48578433-48578451(-),1.0
HOXB5#chr17:48593315-48593333(+),0.2771
HOXB5#chr17:48593384-48593402(+),0.9964
HOXB5#chr17:48593470-48593488(+),1.0
HOXB5#chr17:48593486-48593504(+),0.0889
HOXB5#chr17:48593534-48593552(-),0.661
HOXB5#chr17:48593679-48593697(+),0.8209
HOXB6#chr17:48597963-48597981(+),1.0
HOXB6#chr17:48597999-48598017(-),1.0
HOXB6#chr17:48598100-48598118(+),1.0
HOXB6#chr17:48598136-48598154(+),1.0
HOXB6#chr17:48598175-48598193(-),1.0
HOXB6#chr17:48598186-48598204(-),1.0
HOXB6#chr17:48604687-48604705(+),1.0
HOXB6#chr17:48604939-48604957(-),1.0
HOXB6#chr17:48604944-48604962(+),1.0
HOXB6#chr17:48604949-48604967(+),1.0
HOXB6#chr17:48604959-48604977(-),1.0
HOXB6#chr17:48604963-48604981(-),1.0
HOXB7#chr17:48610567-48610585(-),1.0
HOXB7#chr17:48610579-48610597(-),1.0
HOXB7#chr17:48610608-48610626(+),1.0
HOXB7#chr17:48610743-48610761(+),1.0
HOXB7#chr17:48610786-48610804(-),1.0
HOXB7#chr17:48610920-48610938(+),1.0
HOXB8#chr17:48613218-48613236(-),0.9997
HOXB8#chr17:48613233-48613251(-),0.8792
HOXB8#chr17:48613246-48613264(-),0.367
HOXB8#chr17:48613408-48613426(+),0.9993
HOXB8#chr17:48613418-48613436(+),0.9854
HOXB8#chr17:48613466-48613484(+),0.0319
HOXB8#chr17:48614728-48614746(+),1.0
HOXB8#chr17:48614731-48614749(+),1.0
HOXB8#chr17:48614822-48614840(+),1.0
HOXB8#chr17:48615022-48615040(+),1.0
HOXB8#chr17:48615031-48615049(-),1.0
HOXB8#chr17:48615034-48615052(-),1.0
HOXB9#chr17:48626080-48626098(+),0.9731
HOXB9#chr17:48626278-48626296(+),0.9531
HOXB9#chr17:48626298-48626316(+),0.0176
HOXB9#chr17:48626314-48626332(+),0.9854
HOXB9#chr17:48626334-48626352(+),0.8209
HOXB9#chr17:48626355-48626373(-),0.9993
HOXC10#chr12:53985176-53985194(+),0.7476
HOXC10#chr12:53985220-53985238(-),0.2771
HOXC10#chr12:53985223-53985241(-),0.9854
HOXC10#chr12:53985375-53985393(+),0.367
HOXC10#chr12:53985407-53985425(+),1.0
HOXC10#chr12:53985414-53985432(+),0.9997
HOXC11#chr12:53973243-53973261(+),0.1366
HOXC11#chr12:53973262-53973280(-),0.2771
HOXC11#chr12:53973276-53973294(+),1.0
HOXC11#chr12:53973368-53973386(-),1.0
HOXC11#chr12:53973423-53973441(-),1.0
HOXC11#chr12:53973447-53973465(+),0.0548
HOXC12#chr12:53954897-53954915(+),1.0
HOXC12#chr12:53954913-53954931(+),1.0
HOXC12#chr12:53954958-53954976(-),1.0
HOXC12#chr12:53954970-53954988(+),1.0
HOXC12#chr12:53955131-53955149(-),1.0
HOXC12#chr12:53955160-53955178(-),1.0
HOXC13#chr12:53938848-53938866(+),0.9854
HOXC13#chr12:53938853-53938871(-),0.0548
HOXC13#chr12:53938866-53938884(-),0.5649
HOXC13#chr12:53939067-53939085(+),0.8792
HOXC13#chr12:53939265-53939283(+),0.8792
HOXC13#chr12:53939278-53939296(-),1.0
HOXC4#chr12:54053840-54053858(+),1.0
HOXC4#chr12:54053843-54053861(+),1.0
HOXC4#chr12:54053844-54053862(+),1.0
HOXC4#chr12:54054229-54054247(-),1.0
HOXC4#chr12:54054290-54054308(-),1.0
HOXC4#chr12:54054468-54054486(-),1.0
HOXC5#chr12:54017313-54017331(+),1.0
HOXC5#chr12:54017326-54017344(+),1.0
HOXC6#chr12:54016901-54016919(-),1.0
HOXC6#chr12:54017023-54017041(-),1.0
HOXC8#chr12:54008945-54008963(+),0.1366
HOXC8#chr12:54008955-54008973(+),1.0
HOXC8#chr12:54009001-54009019(+),1.0
HOXC8#chr12:54009010-54009028(-),0.367
HOXC8#chr12:54009087-54009105(-),0.661
HOXC8#chr12:54009234-54009252(+),0.9997
HOXC9#chr12:54000184-54000202(-),0.8792
HOXC9#chr12:54000324-54000342(-),0.9227
HOXC9#chr12:54000346-54000364(-),0.9854
HOXC9#chr12:54000399-54000417(-),0.9964
HOXC9#chr12:54000412-54000430(-),0.9531
HOXC9#chr12:54000542-54000560(+),0.367
HOXD1#chr2:176188658-176188676(+),1.0
HOXD1#chr2:176188664-176188682(+),1.0
HOXD1#chr2:176188682-176188700(+),1.0
HOXD1#chr2:176188686-176188704(+),1.0
HOXD1#chr2:176188706-176188724(+),1.0
HOXD1#chr2:176188888-176188906(-),1.0
HOXD10#chr2:176108768-176108786(+),1.0
HOXD10#chr2:176108789-176108807(+),0.8792
HOXD10#chr2:176108803-176108821(-),0.661
HOXD10#chr2:176108814-176108832(+),0.9984
HOXD10#chr2:176108823-176108841(+),0.1366
HOXD10#chr2:176108887-176108905(-),0.367
HOXD10#chr2:176116780-176116798(-),0.0889
HOXD10#chr2:176116945-176116963(-),0.0319
HOXD10#chr2:176117053-176117071(-),1.0
HOXD10#chr2:176117220-176117238(-),1.0
HOXD10#chr2:176117241-176117259(-),0.9984
HOXD10#chr2:176117265-176117283(-),0.4649
HOXD11#chr2:176104538-176104556(+),1.0
HOXD11#chr2:176104549-176104567(-),1.0
HOXD11#chr2:176104562-176104580(+),1.0
HOXD11#chr2:176104569-176104587(-),1.0
HOXD11#chr2:176104583-176104601(+),1.0
HOXD11#chr2:176104934-176104952(-),1.0
HOXD12#chr2:176099808-176099826(+),1.0
HOXD12#chr2:176099818-176099836(+),1.0
HOXD12#chr2:176099924-176099942(-),1.0
HOXD12#chr2:176099992-176100010(+),1.0
HOXD12#chr2:176100001-176100019(-),1.0
HOXD12#chr2:176100163-176100181(-),1.0
HOXD13#chr2:176092704-176092722(+),1.0
HOXD13#chr2:176092790-176092808(+),1.0
HOXD13#chr2:176092839-176092857(-),1.0
HOXD13#chr2:176092902-176092920(+),1.0
HOXD13#chr2:176093013-176093031(-),1.0
HOXD13#chr2:176093121-176093139(-),1.0
HOXD3#chr2:176136581-176136599(-),1.0
HOXD3#chr2:176136607-176136625(-),0.8209
HOXD3#chr2:176136633-176136651(+),0.1995
HOXD3#chr2:176136647-176136665(-),0.4649
HOXD3#chr2:176136654-176136672(-),1.0
HOXD3#chr2:176136821-176136839(-),1.0
HOXD4#chr2:176151634-176151652(+),0.5649
HOXD4#chr2:176151652-176151670(+),0.9926
HOXD4#chr2:176151665-176151683(-),0.0319
HOXD4#chr2:176151725-176151743(+),1.0
HOXD4#chr2:176151778-176151796(-),0.9531
HOXD4#chr2:176151803-176151821(+),0.8209
HOXD8#chr2:176129726-176129744(-),1.0
HOXD8#chr2:176129735-176129753(+),1.0
HOXD8#chr2:176129769-176129787(+),1.0
HOXD8#chr2:176129781-176129799(+),1.0
HOXD8#chr2:176129975-176129993(+),1.0
HOXD8#chr2:176130614-176130632(+),1.0
HOXD9#chr2:176122703-176122721(+),1.0
HOXD9#chr2:176122706-176122724(+),0.8792
HOXD9#chr2:176122755-176122773(+),0.9993
HOXD9#chr2:176122759-176122777(+),0.0548
HOXD9#chr2:176122950-176122968(-),0.9964
HOXD9#chr2:176123001-176123019(-),0.0004
HR#chr8:22130604-22130622(+),0.9926
HR#chr8:22130932-22130950(+),0.9731
HR#chr8:22130942-22130960(+),0.0548
HR#chr8:22130945-22130963(+),0.1995
HR#chr8:22130984-22131002(-),0.9993
HR#chr8:22130998-22131016(+),0.9854
HR#chr8:22133281-22133299(+),1.0
HR#chr8:22133289-22133307(+),1.0
HR#chr8:22133306-22133324(-),1.0
HR#chr8:22133345-22133363(-),1.0
HR#chr8:22133354-22133372(+),1.0
HR#chr8:22133366-22133384(-),1.0
HSF1#chr8:144291598-144291616(+),1.0
HSF1#chr8:144291626-144291644(-),1.0
HSF1#chr8:144291810-144291828(-),1.0
HSF1#chr8:144291831-144291849(-),1.0
HSF1#chr8:144291970-144291988(-),1.0
HSF1#chr8:144292000-144292018(+),1.0
HSF2#chr6:122399639-122399657(+),1.0
HSF2#chr6:122399683-122399701(+),1.0
HSF2#chr6:122399688-122399706(-),1.0
HSF2#chr6:122399694-122399712(-),1.0
HSF2#chr6:122399815-122399833(+),1.0
HSF2#chr6:122399863-122399881(-),1.0
HSF4#chr16:67163614-67163632(+),0.5649
HSF4#chr16:67164784-67164802(-),1.0
HSF4#chr16:67164797-67164815(-),0.4649
HSF4#chr16:67164964-67164982(-),0.0001
HSF4#chr16:67165015-67165033(-),0.9984
HSF4#chr16:67165099-67165117(+),1.0
HSF5#chr17:58488319-58488337(-),0.8209
HSF5#chr17:58488325-58488343(-),0.9926
HSF5#chr17:58488340-58488358(-),0.0548
HSF5#chr17:58488362-58488380(-),0.5649
HSF5#chr17:58488378-58488396(-),0.9531
HSF5#chr17:58488383-58488401(-),0.9854
ID1#chr20:31605319-31605337(-),0.8209
ID1#chr20:31605341-31605359(-),1.0
ID1#chr20:31605361-31605379(-),0.9999
ID1#chr20:31605383-31605401(+),0.1366
ID1#chr20:31605446-31605464(+),0.0319
ID1#chr20:31605512-31605530(-),0.9964
ID2#chr2:8679225-8679243(+),0.9227
ID2#chr2:8679245-8679263(-),0.661
ID2#chr2:8679255-8679273(+),0.9964
ID2#chr2:8679292-8679310(-),0.1366
ID2#chr2:8679304-8679322(-),1.0
ID2#chr2:8679467-8679485(-),1.0
ID2#chr2:8682041-8682059(-),1.0
ID2#chr2:8682044-8682062(-),0.0889
ID2#chr2:8682052-8682070(+),0.4649
ID2#chr2:8682072-8682090(-),0.367
ID2#chr2:8682232-8682250(+),0.9997
ID2#chr2:8682248-8682266(-),1.0
ID3#chr1:23559248-23559266(-),0.0176
ID3#chr1:23559271-23559289(+),0.4649
ID3#chr1:23559297-23559315(+),0.9531
ID3#chr1:23559423-23559441(-),0.367
ID3#chr1:23559483-23559501(-),0.9993
ID3#chr1:23559516-23559534(-),1.0
ID4#chr6:19837361-19837379(+),1.0
ID4#chr6:19837389-19837407(+),1.0
ID4#chr6:19837395-19837413(+),1.0
ID4#chr6:19837406-19837424(+),1.0
ID4#chr6:19837455-19837473(+),1.0
ID4#chr6:19837478-19837496(+),1.0
IFI16#chr1:159009908-159009926(-),1.0
IFI16#chr1:159009913-159009931(+),1.0
IFI16#chr1:159009944-159009962(-),1.0
IFI16#chr1:159009956-159009974(+),1.0
IFI16#chr1:159009989-159010007(-),1.0
IFI16#chr1:159010208-159010226(+),1.0
IGFBP1#chr7:45888502-45888520(-),0.9531
IGFBP1#chr7:45888536-45888554(+),0.5649
IGFBP1#chr7:45888546-45888564(-),0.9926
IGFBP1#chr7:45888561-45888579(-),0.9999
IGFBP1#chr7:45888572-45888590(-),0.0021
IGFBP1#chr7:45888756-45888774(-),0.9964
IGHMBP2#chr11:68903896-68903914(+),1.0
IGHMBP2#chr11:68903903-68903921(+),1.0
IGHMBP2#chr11:68903912-68903930(+),1.0
IGHMBP2#chr11:68903929-68903947(+),1.0
IGHMBP2#chr11:68904107-68904125(+),1.0
IGHMBP2#chr11:68904146-68904164(-),1.0
IKZF1#chr7:50304289-50304307(-),0.9993
IKZF1#chr7:50304679-50304697(+),0.9993
IKZF1#chr7:50304747-50304765(-),0.0
IKZF1#chr7:50304754-50304772(+),0.1366
IKZF1#chr7:50304772-50304790(-),0.9731
IKZF1#chr7:50304781-50304799(+),0.9993
IKZF2#chr2:213150244-213150262(+),1.0
IKZF2#chr2:213150334-213150352(+),0.8792
IKZF2#chr2:213150337-213150355(+),0.9926
IKZF2#chr2:213150357-213150375(+),1.0
IKZF2#chr2:213150361-213150379(+),0.661
IKZF2#chr2:213150394-213150412(+),0.0
IKZF2#chr2:213151504-213151522(-),1.0
IKZF2#chr2:213151511-213151529(+),1.0
IKZF2#chr2:213151523-213151541(+),1.0
IKZF2#chr2:213151544-213151562(+),1.0
IKZF2#chr2:213151579-213151597(+),1.0
IKZF2#chr2:213151586-213151604(-),1.0
IKZF3#chr17:39863853-39863871(-),0.9984
IKZF3#chr17:39864126-39864144(-),0.5649
IKZF3#chr17:39864148-39864166(+),0.0889
IKZF3#chr17:39864156-39864174(-),0.9731
IKZF3#chr17:39864191-39864209(-),0.9984
IKZF3#chr17:39864197-39864215(-),0.0045
IKZF4#chr12:56007477-56007495(+),1.0
IKZF4#chr12:56007508-56007526(+),1.0
IKZF4#chr12:56007550-56007568(-),1.0
IKZF4#chr12:56007553-56007571(+),1.0
IKZF4#chr12:56007702-56007720(-),1.0
IKZF4#chr12:56007714-56007732(+),1.0
IKZF4#chr12:56021506-56021524(-),0.5649
IKZF4#chr12:56021510-56021528(-),0.5649
IKZF4#chr12:56021513-56021531(+),0.9993
IKZF4#chr12:56021523-56021541(-),1.0
IKZF4#chr12:56021541-56021559(-),1.0
IKZF4#chr12:56021552-56021570(-),0.5649
IKZF5#chr10:123008585-123008603(-),0.1366
IKZF5#chr10:123008648-123008666(-),0.9731
IKZF5#chr10:123008729-123008747(-),0.661
IKZF5#chr10:123008750-123008768(-),0.5649
IKZF5#chr10:123008756-123008774(-),0.9227
IKZF5#chr10:123008768-123008786(-),0.8792
ILF2#chr1:153670768-153670786(-),1.0
ILF2#chr1:153670903-153670921(+),1.0
ILF2#chr1:153670953-153670971(-),1.0
ILF2#chr1:153670958-153670976(-),1.0
ILF2#chr1:153670971-153670989(-),1.0
ILF2#chr1:153670973-153670991(+),1.0
ILF3#chr19:10654324-10654342(+),0.2771
ILF3#chr19:10654337-10654355(-),0.9531
ILF3#chr19:10654340-10654358(-),0.9731
ILF3#chr19:10654358-10654376(-),0.9731
ILF3#chr19:10654361-10654379(-),1.0
ILF3#chr19:10654371-10654389(-),0.9854
ING1#chr13:110713704-110713722(+),0.8792
ING1#chr13:110713710-110713728(-),0.2771
ING1#chr13:110713712-110713730(+),0.9531
ING1#chr13:110713719-110713737(+),0.9964
ING1#chr13:110713774-110713792(-),0.9731
ING1#chr13:110714166-110714184(-),0.5649
ING1#chr13:110715839-110715857(-),1.0
ING1#chr13:110715862-110715880(+),0.367
ING1#chr13:110716026-110716044(+),0.1366
ING1#chr13:110716096-110716114(-),0.2771
ING1#chr13:110716107-110716125(-),1.0
ING1#chr13:110716241-110716259(-),1.0
ING4#chr12:6662864-6662882(-),1.0
ING4#chr12:6662869-6662887(-),1.0
ING4#chr12:6662881-6662899(-),1.0
ING4#chr12:6663083-6663101(-),1.0
ING4#chr12:6663128-6663146(-),1.0
ING4#chr12:6663136-6663154(-),1.0
INSM1#chr20:20367876-20367894(+),1.0
INSM1#chr20:20368102-20368120(+),1.0
INSM1#chr20:20368114-20368132(+),1.0
INSM1#chr20:20368129-20368147(+),1.0
INSM1#chr20:20368144-20368162(-),1.0
INSM1#chr20:20368562-20368580(-),1.0
INSM2#chr14:35534144-35534162(+),0.9999
INSM2#chr14:35534209-35534227(-),0.0176
INSM2#chr14:35534219-35534237(-),0.9531
INSM2#chr14:35534225-35534243(-),0.9854
INSM2#chr14:35534259-35534277(-),0.661
INSM2#chr14:35534358-35534376(-),0.9227
IRF1#chr5:132490578-132490596(+),1.0
IRF1#chr5:132490705-132490723(+),0.8209
IRF1#chr5:132490739-132490757(+),0.0021
IRF1#chr5:132490744-132490762(+),0.9731
IRF1#chr5:132490752-132490770(-),0.9993
IRF1#chr5:132490759-132490777(+),0.0176
IRF2#chr4:184474320-184474338(-),0.661
IRF2#chr4:184474333-184474351(-),0.661
IRF2#chr4:184474462-184474480(+),0.5649
IRF2#chr4:184474506-184474524(-),1.0
IRF2#chr4:184474525-184474543(+),0.4649
IRF2#chr4:184474549-184474567(+),0.9964
IRF3#chr19:49665547-49665565(-),0.9854
IRF3#chr19:49665568-49665586(-),0.9227
IRF3#chr19:49665601-49665619(-),0.9926
IRF3#chr19:49665604-49665622(-),0.2771
IRF3#chr19:49665674-49665692(-),0.9964
IRF3#chr19:49665824-49665842(-),0.1995
IRF4#chr6:391762-391780(-),1.0
IRF4#chr6:391778-391796(-),1.0
IRF4#chr6:391797-391815(-),1.0
IRF4#chr6:391799-391817(+),1.0
IRF4#chr6:391856-391874(-),1.0
IRF4#chr6:391941-391959(-),1.0
IRF4#chr6:393212-393230(+),1.0
IRF4#chr6:393230-393248(-),0.661
IRF4#chr6:393235-393253(+),0.0
IRF4#chr6:393248-393266(+),0.5649
IRF4#chr6:393258-393276(+),0.9997
IRF4#chr6:393266-393284(-),1.0
IRF5#chr7:128937935-128937953(+),0.9999
IRF5#chr7:128937961-128937979(-),0.0001
IRF5#chr7:128938003-128938021(-),0.8209
IRF5#chr7:128938019-128938037(-),1.0
IRF5#chr7:128938033-128938051(+),0.8209
IRF5#chr7:128938178-128938196(+),1.0
IRF5#chr7:128940738-128940756(-),0.8209
IRF5#chr7:128940767-128940785(+),0.0176
IRF5#chr7:128940772-128940790(-),0.9926
IRF5#chr7:128940836-128940854(+),0.661
IRF5#chr7:128940984-128941002(-),1.0
IRF5#chr7:128941236-128941254(-),1.0
IRF6#chr1:209805880-209805898(+),1.0
IRF6#chr1:209805916-209805934(+),1.0
IRF6#chr1:209805928-209805946(-),1.0
IRF6#chr1:209806049-209806067(+),1.0
IRF6#chr1:209806089-209806107(-),1.0
IRF6#chr1:209806120-209806138(-),1.0
IRF7#chr11:615694-615712(+),0.367
IRF7#chr11:615749-615767(-),0.9993
IRF7#chr11:615840-615858(-),1.0
IRF7#chr11:615874-615892(+),0.8209
IRF7#chr11:615907-615925(-),0.4649
IRF7#chr11:615917-615935(+),0.5649
IRF8#chr16:85899166-85899184(+),1.0
IRF8#chr16:85899174-85899192(+),1.0
IRF8#chr16:85899177-85899195(+),1.0
IRF8#chr16:85899207-85899225(+),1.0
IRF8#chr16:85899215-85899233(+),1.0
IRF8#chr16:85899225-85899243(+),1.0
IRF9#chr14:24161242-24161260(+),1.0
IRF9#chr14:24161314-24161332(-),1.0
IRF9#chr14:24161333-24161351(+),1.0
IRF9#chr14:24161338-24161356(+),1.0
IRF9#chr14:24161483-24161501(+),1.0
IRF9#chr14:24161762-24161780(-),1.0
IRX1#chr5:3595910-3595928(+),0.0
IRX1#chr5:3595917-3595935(+),1.0
IRX1#chr5:3595921-3595939(-),0.7476
IRX1#chr5:3595929-3595947(+),0.9531
IRX1#chr5:3595954-3595972(-),0.8792
IRX1#chr5:3596281-3596299(-),0.9993
IRX2#chr5:2751254-2751272(+),1.0
IRX2#chr5:2751388-2751406(+),1.0
IRX2#chr5:2751474-2751492(-),1.0
IRX2#chr5:2751601-2751619(+),1.0
IRX2#chr5:2751631-2751649(+),1.0
IRX2#chr5:2751639-2751657(+),1.0
IRX3#chr16:54286504-54286522(-),0.5649
IRX3#chr16:54286507-54286525(-),0.9964
IRX3#chr16:54286707-54286725(+),0.9731
IRX3#chr16:54286723-54286741(+),1.0
IRX3#chr16:54286733-54286751(+),0.0889
IRX3#chr16:54286746-54286764(+),0.0319
IRX4#chr5:1886503-1886521(+),1.0
IRX4#chr5:1886770-1886788(+),1.0
IRX4#chr5:1886853-1886871(-),1.0
IRX4#chr5:1886859-1886877(-),1.0
IRX4#chr5:1886919-1886937(+),1.0
IRX4#chr5:1886928-1886946(-),1.0
IRX5#chr16:54930906-54930924(-),1.0
IRX5#chr16:54931081-54931099(+),1.0
IRX5#chr16:54931148-54931166(-),1.0
IRX5#chr16:54931329-54931347(-),1.0
IRX5#chr16:54931340-54931358(-),1.0
IRX5#chr16:54931431-54931449(-),1.0
IRX6#chr16:55324224-55324242(-),0.2771
IRX6#chr16:55324252-55324270(-),1.0
IRX6#chr16:55324257-55324275(-),0.9999
IRX6#chr16:55324267-55324285(-),1.0
IRX6#chr16:55324374-55324392(-),0.2771
IRX6#chr16:55324377-55324395(-),0.0176
ISL1#chr5:51383449-51383467(-),1.0
ISL1#chr5:51383475-51383493(-),1.0
ISL1#chr5:51383483-51383501(-),0.5649
ISL1#chr5:51383489-51383507(-),0.0889
ISL1#chr5:51383492-51383510(-),0.9999
ISL1#chr5:51383500-51383518(+),0.0001
ISL1#chr5:51386159-51386177(-),0.5649
ISL1#chr5:51386170-51386188(-),0.1995
ISL1#chr5:51386211-51386229(+),0.661
ISL1#chr5:51386226-51386244(+),0.367
ISL1#chr5:51386241-51386259(-),0.9999
ISL1#chr5:51386461-51386479(-),0.9997
ISL2#chr15:76336768-76336786(+),0.5649
ISL2#chr15:76336785-76336803(-),0.8209
ISL2#chr15:76336798-76336816(+),0.9227
ISL2#chr15:76336849-76336867(-),0.7476
ISL2#chr15:76336856-76336874(-),0.7476
ISL2#chr15:76337151-76337169(+),0.0548
ISX#chr22:35066158-35066176(-),1.0
ISX#chr22:35066172-35066190(+),1.0
ISX#chr22:35066196-35066214(+),1.0
ISX#chr22:35066207-35066225(+),1.0
ISX#chr22:35066212-35066230(+),1.0
ISX#chr22:35066371-35066389(-),1.0
JAZF1#chr7:28180329-28180347(-),1.0
JAZF1#chr7:28180393-28180411(-),1.0
JAZF1#chr7:28180515-28180533(+),1.0
JAZF1#chr7:28180598-28180616(-),1.0
JAZF1#chr7:28180704-28180722(+),1.0
JAZF1#chr7:28180747-28180765(+),1.0
JDP2#chr14:75427713-75427731(-),1.0
JDP2#chr14:75427983-75428001(+),1.0
JDP2#chr14:75428030-75428048(-),1.0
JDP2#chr14:75428034-75428052(+),1.0
JDP2#chr14:75428050-75428068(+),1.0
JDP2#chr14:75428062-75428080(-),1.0
JRK#chr8:142669693-142669711(+),1.0
JRK#chr8:142669867-142669885(+),1.0
JRK#chr8:142669925-142669943(-),1.0
JRK#chr8:142669935-142669953(-),1.0
JRK#chr8:142669959-142669977(-),1.0
JRK#chr8:142669991-142670009(-),1.0
JRK#chr8:142681895-142681913(-),0.9999
JRK#chr8:142681901-142681919(-),0.1366
JRK#chr8:142681918-142681936(-),0.9854
JRK#chr8:142681933-142681951(+),0.9926
JRK#chr8:142681937-142681955(-),0.8792
JRK#chr8:142681978-142681996(+),0.0319
JRKL#chr11:96390024-96390042(+),1.0
JRKL#chr11:96390032-96390050(-),1.0
JRKL#chr11:96390034-96390052(+),1.0
JRKL#chr11:96390041-96390059(+),1.0
JRKL#chr11:96390056-96390074(+),1.0
JRKL#chr11:96390219-96390237(-),1.0
JUN#chr1:58783693-58783711(-),1.0
JUN#chr1:58783776-58783794(-),1.0
JUN#chr1:58783808-58783826(+),1.0
JUN#chr1:58783988-58784006(-),1.0
JUN#chr1:58784011-58784029(-),1.0
JUN#chr1:58784014-58784032(-),1.0
JUNB#chr19:12791480-12791498(+),0.9993
JUNB#chr19:12791514-12791532(-),0.5649
JUNB#chr19:12791566-12791584(+),0.1366
JUNB#chr19:12791572-12791590(-),0.9531
JUNB#chr19:12791585-12791603(+),0.9964
JUNB#chr19:12791675-12791693(+),0.9926
JUND#chr19:18281310-18281328(-),1.0
JUND#chr19:18281377-18281395(+),1.0
