target_id	ensembl_gene_id	gene_symbol	hgnc_approved_symbol	jaspar_tf_family	lambert_2018_dbd	type	locus	distance_mean_HuangfuDE	distance_rank_HuangfuDE	sig_dist_gt_NC_max_HuangfuDE	distance_mean_HuangfuESC	distance_rank_HuangfuESC	sig_dist_gt_NC_max_HuangfuESC	n_datasets_with_data	n_datasets_significant	classification
ENSG00000025434|chr11:47258018-47258122	ENSG00000025434	NR1H3	NR1H3		Nuclear receptor	targeting	chr11:47258018-47258122	94.27474975585938	986.0	False	574.6005554199219	270.0	False	2	0	convergent_nonsignificant
ENSG00000221869|chr8:47737882-47738152	ENSG00000221869	CEBPD	CEBPD	CEBP-related	bZIP	targeting	chr8:47737882-47738152	85.11065673828125	1756.0	False	574.5502197265625	271.0	False	2	0	convergent_nonsignificant
ENSG00000175787|chr9:94259319-94259530	ENSG00000175787	ZNF169	ZNF169		C2H2 ZF	targeting	chr9:94259319-94259530	98.30784912109377	633.0	False	574.4091430664063	272.0	False	2	0	convergent_nonsignificant
ENSG00000185252|chr22:20394177-20394269	ENSG00000185252	ZNF74	ZNF74		C2H2 ZF	targeting	chr22:20394177-20394269	97.022509765625	759.0	False	574.0320678710938	273.0	False	2	0	convergent_nonsignificant
ENSG00000126733|chrX:86148458-86148746	ENSG00000126733	DACH2	DACH2		Unknown	targeting	chrX:86148458-86148746	85.55904541015624	1732.0	False	573.9688171386719	274.0	False	2	0	convergent_nonsignificant
ENSG00000198298|chr10:43606463-43606550	ENSG00000198298	ZNF485	ZNF485		C2H2 ZF	targeting	chr10:43606463-43606550	101.82877197265626	360.0	False	573.9681091308594	275.0	False	2	0	convergent_nonsignificant
ENSG00000130940|chr1:10796226-10796602	ENSG00000130940	CASZ1	CASZ1	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr1:10796226-10796602	78.57687377929688	2045.0	False	573.4538330078125	276.0	False	2	0	convergent_nonsignificant
ENSG00000020256|chr20:52191376-52191771	ENSG00000020256	ZFP64	ZFP64		C2H2 ZF	targeting	chr20:52191376-52191771	103.6416259765625	268.0	False	573.4505981445312	277.0	False	2	0	convergent_nonsignificant
non-targeting|74|non-targeting:74-74						negative control	non-targeting|74|non-targeting:74-74	85.79423828125		False	573.3090301513672		False	2	0	convergent_nonsignificant
ENSG00000120068|chr17:48614728-48615052	ENSG00000120068	HOXB8	HOXB8	HOX	Homeodomain	targeting	chr17:48614728-48615052	86.96091918945312	1637.0	False	573.2893371582031	278.0	False	2	0	convergent_nonsignificant
ENSG00000049768|chrX:49264466-49264684	ENSG00000049768	FOXP3	FOXP3	FOX	Forkhead	targeting	chrX:49264466-49264684	101.72981567382811	368.0	False	573.2880340576172	279.0	False	2	0	convergent_nonsignificant
ENSG00000101266|chr20:543439-543753	ENSG00000101266	CSNK2A1	CSNK2A1			targeting	chr20:543439-543753	94.20072631835936	992.0	False	573.1824340820312	280.0	False	2	0	convergent_nonsignificant
ENSG00000118495|chr6:144008147-144008269	ENSG00000118495	PLAGL1	PLAGL1		C2H2 ZF	targeting	chr6:144008147-144008269	101.30087890625	401.0	False	572.9761627197265	281.0	False	2	0	convergent_nonsignificant
ENSG00000115163|chr2:26786054-26786312	ENSG00000115163	CENPA	CENPA		Unknown	targeting	chr2:26786054-26786312	83.72064819335938	1851.0	False	572.9581298828125	282.0	False	2	0	convergent_nonsignificant
ENSG00000148400|chr9:136523467-136523919	ENSG00000148400	NOTCH1	NOTCH1		Unknown	targeting	chr9:136523467-136523919	99.61323852539064	518.0	False	572.8664398193359	283.0	False	2	0	convergent_nonsignificant
ENSG00000168310|chr4:184474320-184474567	ENSG00000168310	IRF2	IRF2	Interferon-regulatory factors	IRF	targeting	chr4:184474320-184474567	95.217138671875	914.0	False	572.7203216552734	284.0	False	2	0	convergent_nonsignificant
ENSG00000177508|chr16:54286504-54286764	ENSG00000177508	IRX3	IRX3		Homeodomain	targeting	chr16:54286504-54286764	99.25068359375	551.0	False	572.7197937011719	285.0	False	2	0	convergent_nonsignificant
ENSG00000143190|chr1:167329073-167329510	ENSG00000143190	POU2F1	POU2F1	POU domain factors	Homeodomain; POU	targeting	chr1:167329073-167329510	82.3626220703125	1909.0	False	572.6676055908204	286.0	False	2	0	convergent_nonsignificant
ENSG00000173320|chr4:183906652-183906769	ENSG00000173320	STOX2	STOX2			targeting	chr4:183906652-183906769	98.169091796875	639.0	False	572.6093933105469	288.0	False	2	0	convergent_nonsignificant
ENSG00000198081|chr18:5295464-5296003	ENSG00000198081	ZBTB14	ZBTB14	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr18:5295464-5296003	108.88890380859377	90.0	False	572.5196563720704	289.0	False	2	0	convergent_nonsignificant
ENSG00000167785|chr19:8832123-8832315	ENSG00000167785	ZNF558	ZNF558	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:8832123-8832315	87.5559814453125	1603.0	False	572.4378540039063	290.0	False	2	0	convergent_nonsignificant
ENSG00000070444|chr17:2400671-2401135	ENSG00000070444	MNT	MNT	bHLH-ZIP	bHLH	targeting	chr17:2400671-2401135	89.773974609375	1432.0	False	572.3844421386718	291.0	False	2	0	convergent_nonsignificant
ENSG00000168062|chr11:64996888-64996986	ENSG00000168062	BATF2	BATF2		bZIP	targeting	chr11:64996888-64996986	96.78637084960936	786.0	False	572.0980102539063	292.0	False	2	0	convergent_nonsignificant
non-targeting|29|non-targeting:29-29						negative control	non-targeting|29|non-targeting:29-29	87.648291015625		False	572.0909912109375		False	2	0	convergent_nonsignificant
ENSG00000147124|chrX:47482683-47483208	ENSG00000147124	ZNF41	ZNF41		C2H2 ZF	targeting	chrX:47482683-47483208	96.94151611328124	767.0	False	572.0380065917968	293.0	False	2	0	convergent_nonsignificant
ENSG00000169951|chr16:30558285-30558367	ENSG00000169951	ZNF764	ZNF764		C2H2 ZF	targeting	chr16:30558285-30558367	101.0474609375	418.0	False	572.0338806152344	294.0	False	2	0	convergent_nonsignificant
ENSG00000168269|chr5:170105955-170106198	ENSG00000168269	FOXI1	FOXI1	FOX	Forkhead	targeting	chr5:170105955-170106198	81.72158203125	1932.0	False	571.8830291748047	295.0	False	2	0	convergent_nonsignificant
ENSG00000180884|chr19:34963965-34964244	ENSG00000180884	ZNF792	ZNF792		C2H2 ZF	targeting	chr19:34963965-34964244	94.0831787109375	1003.0	False	571.8542572021485	296.0	False	2	0	convergent_nonsignificant
ENSG00000133937|chr14:94769612-94770077	ENSG00000133937	GSC	GSC	Paired-related HD factors	Homeodomain	targeting	chr14:94769612-94770077	106.0108154296875	167.0	False	571.7913513183594	297.0	False	2	0	convergent_nonsignificant
ENSG00000179111|chr17:8123848-8124113	ENSG00000179111	HES7	HES7	Hairy-related factors	bHLH	targeting	chr17:8123848-8124113	91.65869140625	1239.0	False	571.4524353027343	298.0	False	2	0	convergent_nonsignificant
ENSG00000131196|chr18:79400300-79400411	ENSG00000131196	NFATC1	NFATC1		Rel	targeting	chr18:79400300-79400411	103.10098876953126	289.0	False	571.448696899414	299.0	False	2	0	convergent_nonsignificant
ENSG00000197782|chr19:40090652-40090937	ENSG00000197782	ZNF780A	ZNF780A		C2H2 ZF	targeting	chr19:40090652-40090937	99.67874755859376	512.0	False	571.4003082275391	300.0	False	2	0	convergent_nonsignificant
ENSG00000147133|chrX:71366391-71366859	ENSG00000147133	TAF1	TAF1		Unknown	targeting	chrX:71366391-71366859	98.4592041015625	622.0	False	571.2695709228516	301.0	False	2	0	convergent_nonsignificant
ENSG00000278129|chr19:58278982-58279050	ENSG00000278129	ZNF8	ZNF8	Factors with multiple dispersed zinc fingers	C2H2 ZF	targeting	chr19:58278982-58279050	91.88211059570312	1217.0	False	571.1996520996094	302.0	False	2	0	convergent_nonsignificant
ENSG00000138083|chr2:44941742-44942140	ENSG00000138083	SIX3	SIX3		Homeodomain	targeting	chr2:44941742-44942140	88.8036376953125	1509.0	False	571.154833984375	303.0	False	2	0	convergent_nonsignificant
ENSG00000196132|chr20:64164482-64164564	ENSG00000196132	MYT1	MYT1	MYT	C2H2 ZF	targeting	chr20:64164482-64164564	91.27841186523438	1279.0	False	571.1320129394531	304.0	False	2	0	convergent_nonsignificant
ENSG00000120690|chr13:41018921-41019317	ENSG00000120690	ELF1	ELF1	Ets-related	Ets	targeting	chr13:41018921-41019317	81.72525634765626	1931.0	False	571.1165924072266	305.0	False	2	0	convergent_nonsignificant
ENSG00000175329|chr22:35066158-35066389	ENSG00000175329	ISX	ISX	Paired-related HD factors	Homeodomain	targeting	chr22:35066158-35066389	109.04784545898436	88.0	False	571.1131652832031	306.0	False	2	0	convergent_nonsignificant
ENSG00000120693|chr13:36919721-36920264	ENSG00000120693	SMAD9	SMAD9		SMAD	targeting	chr13:36919721-36920264	85.020703125	1761.0	False	571.099819946289	307.0	False	2	0	convergent_nonsignificant
ENSG00000011590|chr19:35713418-35713601	ENSG00000011590	ZBTB32	ZBTB32	Other factors with up to three adjacent zinc fingers	C2H2 ZF	targeting	chr19:35713418-35713601	86.87059936523437	1648.0	False	570.9702667236328	308.0	False	2	0	convergent_nonsignificant
ENSG00000185697|chr8:66612966-66613289	ENSG00000185697	MYBL1	MYBL1	Myb/SANT domain factors	Myb/SANT	targeting	chr8:66612966-66613289	89.89423828125	1425.0	False	570.9646575927734	309.0	False	2	0	convergent_nonsignificant
ENSG00000169297|chrX:30308627-30309361	ENSG00000169297	NR0B1	NR0B1		Unknown	targeting	chrX:30308627-30309361	105.51685791015623	185.0	False	570.9488464355469	310.0	False	2	0	convergent_nonsignificant
ENSG00000122859|chr10:69573174-69573395	ENSG00000122859	NEUROG3	NEUROG3		bHLH	targeting	chr10:69573174-69573395	92.20680541992188	1176.0	False	570.8543640136719	311.0	False	2	0	convergent_nonsignificant
ENSG00000067955|chr16:67029150-67029653	ENSG00000067955	CBFB	CBFB		Unknown	targeting	chr16:67029150-67029653	73.94260864257812	2122.0	False	570.8354553222656	312.0	False	2	0	convergent_nonsignificant
ENSG00000124191|chr20:43914841-43914924	ENSG00000124191	TOX2	TOX2		HMG/Sox	targeting	chr20:43914841-43914924	104.34022827148438	226.0	False	570.6245056152344	313.0	False	2	0	convergent_nonsignificant
ENSG00000141956|chr21:41879012-41879330	ENSG00000141956	PRDM15	PRDM15		C2H2 ZF	targeting	chr21:41879012-41879330	92.20823974609377	1175.0	False	570.4455444335938	314.0	False	2	0	convergent_nonsignificant
ENSG00000170100|chr16:89217699-89217799	ENSG00000170100	ZNF778	ZNF778		C2H2 ZF	targeting	chr16:89217699-89217799	89.57376708984376	1446.0	False	570.3889099121094	315.0	False	2	0	convergent_nonsignificant
ENSG00000227059|chr12:133235485-133235838	ENSG00000227059	ANHX	ANHX		Homeodomain	targeting	chr12:133235485-133235838	99.4412353515625	530.0	False	570.1896514892578	316.0	False	2	0	convergent_nonsignificant
ENSG00000100219|chr22:28800497-28800550	ENSG00000100219	XBP1	XBP1	XBP-1-related factors	bZIP	targeting	chr22:28800497-28800550	93.13856201171876	1089.0	False	570.1834197998047	317.0	False	2	0	convergent_nonsignificant
ENSG00000141644|chr18:50281312-50281567	ENSG00000141644	MBD1	MBD1		MBD; CxxC ZF	targeting	chr18:50281312-50281567	89.87178955078124	1427.0	False	570.1548065185547	318.0	False	2	0	convergent_nonsignificant
ENSG00000110768|chr11:18322583-18322852	ENSG00000110768	GTF2H1	GTF2H1		Unknown	targeting	chr11:18322583-18322852	99.54271240234377	526.0	False	570.1120666503906	319.0	False	2	0	convergent_nonsignificant
ENSG00000131668|chr9:93955157-93955357	ENSG00000131668	BARX1	BARX1	NK	Homeodomain	targeting	chr9:93955157-93955357	102.42657470703124	327.0	False	570.0623077392578	320.0	False	2	0	convergent_nonsignificant
ENSG00000167555|chr19:52397845-52398303	ENSG00000167555	ZNF528	ZNF528	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr19:52397845-52398303	90.77384643554689	1338.0	False	569.8864654541015	321.0	False	2	0	convergent_nonsignificant
ENSG00000188786|chr1:37859113-37859621	ENSG00000188786	MTF1	MTF1	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr1:37859113-37859621	87.83338012695313	1578.0	False	569.7922119140625	322.0	False	2	0	convergent_nonsignificant
ENSG00000023608|chr14:61762410-61762796	ENSG00000023608	SNAPC1	SNAPC1			targeting	chr14:61762410-61762796	103.20331420898438	286.0	False	569.6673004150391	323.0	False	2	0	convergent_nonsignificant
ENSG00000171467|chr6:43369183-43369425	ENSG00000171467	ZNF318	ZNF318		C2H2 ZF	targeting	chr6:43369183-43369425	90.53729858398438	1364.0	False	569.5882904052735	324.0	False	2	0	convergent_nonsignificant
ENSG00000177842|chr3:40506098-40506156	ENSG00000177842	ZNF620	ZNF620		C2H2 ZF	targeting	chr3:40506098-40506156	88.83197021484375	1503.0	False	569.5532989501953	325.0	False	2	0	convergent_nonsignificant
non-targeting|38|non-targeting:38-38						negative control	non-targeting|38|non-targeting:38-38	97.3021728515625		False	569.5428619384766		False	2	0	convergent_nonsignificant
ENSG00000144161|chr2:112254687-112255063	ENSG00000144161	ZC3H8	ZC3H8		CCCH ZF	targeting	chr2:112254687-112255063	94.35924682617188	980.0	False	569.4670654296875	326.0	False	2	0	convergent_nonsignificant
ENSG00000269699|chr19:56840668-56840770	ENSG00000269699	ZIM2	ZIM2		C2H2 ZF	targeting	chr19:56840668-56840770	99.96257934570312	490.0	False	569.375942993164	327.0	False	2	0	convergent_nonsignificant
ENSG00000162599|chr1:61082313-61082835	ENSG00000162599	NFIA	NFIA	Nuclear factor 1	SMAD	targeting	chr1:61082313-61082835	83.33805541992187	1869.0	False	569.2238037109375	328.0	False	2	0	convergent_nonsignificant
ENSG00000126603|chr16:4334854-4335075	ENSG00000126603	GLIS2	GLIS2	More than 3 adjacent zinc fingers	C2H2 ZF	targeting	chr16:4334854-4335075	89.00676879882812	1488.0	False	569.12568359375	329.0	False	2	0	convergent_nonsignificant
ENSG00000184486|chr6:98834545-98835076	ENSG00000184486	POU3F2	POU3F2	POU domain factors	Homeodomain; POU	targeting	chr6:98834545-98835076	95.3854248046875	901.0	False	569.0009063720703	330.0	False	2	0	convergent_nonsignificant
ENSG00000165606|chr10:49395565-49396084	ENSG00000165606	DRGX	DRGX	Paired-related HD factors	Homeodomain	targeting	chr10:49395565-49396084	87.97098999023437	1565.0	False	568.9286346435547	331.0	False	2	0	convergent_nonsignificant
ENSG00000174738|chr3:23945281-23945412	ENSG00000174738	NR1D2	NR1D2	Thyroid hormone receptor-related factors (NR1)	Nuclear receptor	targeting	chr3:23945281-23945412	82.60494995117188	1898.0	False	568.9115753173828	332.0	False	2	0	convergent_nonsignificant
ENSG00000290292|chr14:23285859-23286119	ENSG00000290292	HOMEZ	HOMEZ	HD-ZF	Homeodomain	targeting	chr14:23285859-23286119	92.88597412109377	1104.0	False	568.860220336914	334.0	False	2	0	convergent_nonsignificant
ENSG00000123364|chr12:53938848-53939296	ENSG00000123364	HOXC13	HOXC13	HOX	Homeodomain	targeting	chr12:53938848-53939296	95.43750610351564	898.0	False	568.802783203125	335.0	False	2	0	convergent_nonsignificant
ENSG00000116833|chr1:200027620-200027926	ENSG00000116833	NR5A2	NR5A2		Nuclear receptor	targeting	chr1:200027620-200027926	100.43446044921876	452.0	False	568.7536529541015	336.0	False	2	0	convergent_nonsignificant
ENSG00000196653|chr3:44712639-44712726	ENSG00000196653	ZNF502	ZNF502		C2H2 ZF	targeting	chr3:44712639-44712726	93.689892578125	1037.0	False	568.6583465576172	337.0	False	2	0	convergent_nonsignificant
ENSG00000180626|chr17:5191773-5191885	ENSG00000180626	ZNF594	ZNF594		C2H2 ZF	targeting	chr17:5191773-5191885	92.8103271484375	1116.0	False	568.5751922607421	338.0	False	2	0	convergent_nonsignificant
ENSG00000163939|chr3:52685525-52685910	ENSG00000163939	PBRM1	PBRM1		HMG/Sox	targeting	chr3:52685525-52685910	79.49881591796876	2019.0	False	568.5111999511719	339.0	False	2	0	convergent_nonsignificant
ENSG00000165462|chr11:72243925-72244180	ENSG00000165462	PHOX2A	PHOX2A	Paired-related HD factors	Homeodomain	targeting	chr11:72243925-72244180	81.53870239257813	1943.0	False	568.4851867675782	340.0	False	2	0	convergent_nonsignificant
ENSG00000149922|chr16:30091852-30091929	ENSG00000149922	TBX6	TBX6	TBX6-related factors	T-box	targeting	chr16:30091852-30091929	91.94407958984377	1208.0	False	568.4755401611328	341.0	False	2	0	convergent_nonsignificant
ENSG00000131013|chr6:149545865-149546043	ENSG00000131013	PPIL4	PPIL4			targeting	chr6:149545865-149546043	74.0076904296875	2121.0	False	568.3437866210937	342.0	False	2	0	convergent_nonsignificant
ENSG00000165643|chr9:135699409-135699477	ENSG00000165643	SOHLH1	SOHLH1		bHLH	targeting	chr9:135699409-135699477	90.38092651367188	1375.0	False	568.2853881835938	343.0	False	2	0	convergent_nonsignificant
non-targeting|16|non-targeting:16-16						negative control	non-targeting|16|non-targeting:16-16	88.33223266601563		False	568.2226531982421		False	2	0	convergent_nonsignificant
ENSG00000106852|chr9:122213805-122214066	ENSG00000106852	LHX6	LHX6	HD-LIM	Homeodomain	targeting	chr9:122213805-122214066	93.21176147460938	1081.0	False	568.1339508056641	344.0	False	2	0	convergent_nonsignificant
ENSG00000117475|chr1:169368201-169368254	ENSG00000117475	BLZF1	BLZF1		Unknown	targeting	chr1:169368201-169368254	80.01968994140626	2001.0	False	568.1160247802734	345.0	False	2	0	convergent_nonsignificant
ENSG00000182348|chr7:88759453-88759920	ENSG00000182348	ZNF804B	ZNF804B		C2H2 ZF	targeting	chr7:88759453-88759920	83.11040649414062	1878.0	False	568.0796203613281	346.0	False	2	0	convergent_nonsignificant
ENSG00000204947|chr7:149126112-149126304	ENSG00000204947	ZNF425	ZNF425		C2H2 ZF	targeting	chr7:149126112-149126304	86.86859741210938	1649.0	False	568.0426452636718	347.0	False	2	0	convergent_nonsignificant
ENSG00000108799|chr17:42744841-42745054	ENSG00000108799	EZH1	EZH1		Unknown	targeting	chr17:42744841-42745054	86.19714965820313	1695.0	False	567.9324371337891	348.0	False	2	0	convergent_nonsignificant
ENSG00000185513|chr20:43507694-43507924	ENSG00000185513	L3MBTL1	L3MBTL1		C2H2 ZF	targeting	chr20:43507694-43507924	97.06871337890624	756.0	False	567.8686279296875	349.0	False	2	0	convergent_nonsignificant
ENSG00000184221|chr21:33070145-33070518	ENSG00000184221	OLIG1	OLIG1	Tal-related	bHLH	targeting	chr21:33070145-33070518	85.20458374023437	1750.0	False	567.8636749267578	350.0	False	2	0	convergent_nonsignificant
ENSG00000163666|chr3:57226215-57226365	ENSG00000163666	HESX1	HESX1	Paired-related HD factors	Homeodomain	targeting	chr3:57226215-57226365	90.36600952148436	1377.0	False	567.7451721191406	351.0	False	2	0	convergent_nonsignificant
ENSG00000198482|chr19:52535991-52536409	ENSG00000198482	ZNF808	ZNF808		C2H2 ZF	targeting	chr19:52535991-52536409	84.02396240234376	1834.0	False	567.7350311279297	352.0	False	2	0	convergent_nonsignificant
ENSG00000135899|chr2:230219609-230219951	ENSG00000135899	SP110	SP110		SAND	targeting	chr2:230219609-230219951	103.94495849609376	246.0	False	567.7018188476562	353.0	False	2	0	convergent_nonsignificant
ENSG00000129194|chr17:7589761-7590075	ENSG00000129194	SOX15	SOX15	SOX-related factors	HMG/Sox	targeting	chr17:7589761-7590075	88.09862060546875	1556.0	False	567.4212188720703	354.0	False	2	0	convergent_nonsignificant
ENSG00000008441|chr19:12995451-12995866	ENSG00000008441	NFIX	NFIX	Nuclear factor 1	SMAD	targeting	chr19:12995451-12995866	94.50401000976562	965.0	False	567.3804779052734	355.0	False	2	0	convergent_nonsignificant
ENSG00000106331|chr7:127615452-127615689	ENSG00000106331	PAX4	PAX4	Paired plus homeo domain	Homeodomain; Paired box	targeting	chr7:127615452-127615689	72.54876098632812	2137.0	False	567.3195495605469	356.0	False	2	0	convergent_nonsignificant
ENSG00000148516|chr10:31321407-31321669	ENSG00000148516	ZEB1	ZEB1	HD-ZF factors	C2H2 ZF; Homeodomain	targeting	chr10:31321407-31321669	91.325927734375	1273.0	False	567.2932342529297	357.0	False	2	0	convergent_nonsignificant
ENSG00000164683|chr8:79767421-79767778	ENSG00000164683	HEY1	HEY1	Hairy-related factors	bHLH	targeting	chr8:79767421-79767778	87.8266357421875	1580.0	False	567.1839294433594	358.0	False	2	0	convergent_nonsignificant
ENSG00000197863|chr19:36838291-36838371	ENSG00000197863	ZNF790	ZNF790		C2H2 ZF	targeting	chr19:36838291-36838371	98.66602783203123	601.0	False	566.9958526611329	359.0	False	2	0	convergent_nonsignificant
