gene_id	gene_id_versioned	gene_symbol	gene_type	chr	start	end	strand
ENSG00000236007	ENSG00000236007.1	MTCO1P46	processed_pseudogene	chr2	211778273	211779763	+
ENSG00000221782	ENSG00000221782.1	MIR548F2	miRNA	chr2	212426263	212426360	-
ENSG00000273118	ENSG00000273118.1	ENSG00000273118	lncRNA	chr2	212581357	213021545	-
ENSG00000234308	ENSG00000234308.3	LINC01878	lncRNA	chr2	212795300	212819264	+
ENSG00000231254	ENSG00000231254.2	PCED1CP	processed_pseudogene	chr2	212832161	212832945	+
ENSG00000223373	ENSG00000223373.1	ENSG00000223373	lncRNA	chr2	212911003	212919809	+
ENSG00000283637	ENSG00000283637.1	MIR4776-2	miRNA	chr2	212926257	212926336	-
ENSG00000266354	ENSG00000266354.1	MIR4776-1	miRNA	chr2	212926257	212926336	+
ENSG00000286965	ENSG00000286965.1	ENSG00000286965	lncRNA	chr2	212932894	212937520	-
ENSG00000030419	ENSG00000030419.17	IKZF2	protein_coding	chr2	212999691	213152427	-
ENSG00000270659	ENSG00000270659.2	ENSG00000270659	lncRNA	chr2	213151972	213153661	+
ENSG00000236193	ENSG00000236193.3	LINC01953	lncRNA	chr2	213155806	213167712	-
ENSG00000289002	ENSG00000289002.2	ENSG00000289002	lncRNA	chr2	213188417	213201737	+
ENSG00000272519	ENSG00000272519.1	ENSG00000272519	lncRNA	chr2	213266995	213276152	-
ENSG00000196096	ENSG00000196096.3	SPAG16-DT	lncRNA	chr2	213276552	213284205	-
ENSG00000144451	ENSG00000144451.20	SPAG16	protein_coding	chr2	213284389	214410501	+
ENSG00000265734	ENSG00000265734.1	MIR4438	miRNA	chr2	213758067	213758159	+
ENSG00000197585	ENSG00000197585.10	ENSG00000197585	lncRNA	chr2	214241676	214684246	-
ENSG00000213917	ENSG00000213917.2	RPL5P8	processed_pseudogene	chr2	214280638	214281452	-
ENSG00000174453	ENSG00000174453.10	VWC2L	protein_coding	chr2	214411054	214578976	+
ENSG00000224257	ENSG00000224257.1	VWC2L-IT1	lncRNA	chr2	214510196	214536890	+
ENSG00000177261	ENSG00000177261.8	ENSAP3	processed_pseudogene	chr2	214697727	214698059	+
ENSG00000138376	ENSG00000138376.11	BARD1	protein_coding	chr2	214725646	214809683	-
ENSG00000229267	ENSG00000229267.3	SNHG31	lncRNA	chr2	214810181	214963575	+
ENSG00000207274	ENSG00000207274.1	SNORA70I	snoRNA	chr2	214846947	214847081	+
ENSG00000230076	ENSG00000230076.1	RPL10P6	processed_pseudogene	chr2	214847128	214847445	+
ENSG00000144452	ENSG00000144452.15	ABCA12	protein_coding	chr2	214931542	215138626	-
ENSG00000227769	ENSG00000227769.7	ENSG00000227769	lncRNA	chr2	215004782	215085488	+
ENSG00000286836	ENSG00000286836.1	ENSG00000286836	lncRNA	chr2	215178791	215310947	-
ENSG00000237571	ENSG00000237571.1	LINC02862	lncRNA	chr2	215274992	215277947	+
ENSG00000138363	ENSG00000138363.15	ATIC	protein_coding	chr2	215311956	215349773	+
ENSG00000115414	ENSG00000115414.21	FN1	protein_coding	chr2	215360440	215436073	-
ENSG00000230695	ENSG00000230695.2	FN1-DT	lncRNA	chr2	215436253	215437122	+
ENSG00000225166	ENSG00000225166.2	ENSG00000225166	lncRNA	chr2	215453688	215486639	+
ENSG00000228618	ENSG00000228618.1	ENSG00000228618	lncRNA	chr2	215476667	215480248	+
ENSG00000234938	ENSG00000234938.2	ENSG00000234938	lncRNA	chr2	215530447	215545526	-
ENSG00000237525	ENSG00000237525.7	ENSG00000237525	lncRNA	chr2	215533133	215713895	+
ENSG00000227981	ENSG00000227981.2	ENSG00000227981	lncRNA	chr2	215579407	215582635	-
ENSG00000235770	ENSG00000235770.6	LINC00607	lncRNA	chr2	215611563	215848954	-
ENSG00000230838	ENSG00000230838.2	LINC01614	lncRNA	chr2	215718043	215720944	+
ENSG00000288791	ENSG00000288791.1	ENSG00000288791	lncRNA	chr2	215758930	215762755	+
ENSG00000216721	ENSG00000216721.3	ENSG00000216721	processed_pseudogene	chr2	215804731	215804981	-
ENSG00000227824	ENSG00000227824.1	ENSG00000227824	lncRNA	chr2	215869923	215870518	+
ENSG00000226276	ENSG00000226276.1	ENSG00000226276	lncRNA	chr2	215939308	215941719	-
ENSG00000118242	ENSG00000118242.16	MREG	protein_coding	chr2	215942584	216034096	-
ENSG00000115425	ENSG00000115425.14	PECR	protein_coding	chr2	215996329	216082955	-
ENSG00000163449	ENSG00000163449.11	TMEM169	protein_coding	chr2	216081866	216102783	+
ENSG00000079246	ENSG00000079246.16	XRCC5	protein_coding	chr2	216107464	216206303	+
ENSG00000232970	ENSG00000232970.1	POLHP1	processed_pseudogene	chr2	216156342	216156811	-
ENSG00000236478	ENSG00000236478.2	ENSG00000236478	processed_pseudogene	chr2	216174896	216176032	-
ENSG00000279348	ENSG00000279348.1	ENSG00000279348	TEC	chr2	216211404	216213519	+
ENSG00000260804	ENSG00000260804.3	LINC01963	lncRNA	chr2	216217045	216220192	+
ENSG00000144583	ENSG00000144583.5	MARCHF4	protein_coding	chr2	216257865	216372483	-
ENSG00000231092	ENSG00000231092.1	ENSG00000231092	lncRNA	chr2	216259595	216266130	+
ENSG00000233581	ENSG00000233581.1	ENSG00000233581	lncRNA	chr2	216303325	216321737	+
ENSG00000207303	ENSG00000207303.1	Y_RNA	misc_RNA	chr2	216351403	216351504	+
ENSG00000235042	ENSG00000235042.1	SMARCAL1-AS1	lncRNA	chr2	216385288	216412696	-
ENSG00000290060	ENSG00000290060.1	ENSG00000290060	lncRNA	chr2	216395085	216399748	+
ENSG00000138375	ENSG00000138375.14	SMARCAL1	protein_coding	chr2	216412383	216483053	+
ENSG00000232485	ENSG00000232485.4	RPL37A-DT	lncRNA	chr2	216479030	216498770	-
ENSG00000241520	ENSG00000241520.1	ENSG00000241520	lncRNA	chr2	216483032	216487196	-
ENSG00000197756	ENSG00000197756.10	RPL37A	protein_coding	chr2	216498825	216579180	+
ENSG00000224391	ENSG00000224391.1	LINC01280	lncRNA	chr2	216590426	216606938	-
ENSG00000225794	ENSG00000225794.3	ENSG00000225794	lncRNA	chr2	216594359	216611206	+
ENSG00000235444	ENSG00000235444.2	PSMB3P2	processed_pseudogene	chr2	216610342	216610959	-
ENSG00000115457	ENSG00000115457.10	IGFBP2	protein_coding	chr2	216632828	216664436	+
ENSG00000115461	ENSG00000115461.5	IGFBP5	protein_coding	chr2	216672105	216695549	-
ENSG00000233143	ENSG00000233143.4	DIRC3-AS1	lncRNA	chr2	216694404	217336120	+
ENSG00000237930	ENSG00000237930.1	RPL31P14	processed_pseudogene	chr2	216785774	216786144	-
ENSG00000222832	ENSG00000222832.1	RNA5SP120	rRNA_pseudogene	chr2	216793489	216793600	-
ENSG00000234588	ENSG00000234588.1	FABP5P14	processed_pseudogene	chr2	216805737	216806129	-
ENSG00000231597	ENSG00000231597.1	ENSG00000231597	lncRNA	chr2	216854389	216855132	-
ENSG00000118245	ENSG00000118245.2	TNP1	protein_coding	chr2	216859458	216860064	-
ENSG00000223874	ENSG00000223874.2	LINC01921	lncRNA	chr2	216859948	216871643	+
ENSG00000237479	ENSG00000237479.1	ENSG00000237479	lncRNA	chr2	216866332	216867813	-
ENSG00000236295	ENSG00000236295.1	ENSG00000236295	lncRNA	chr2	216870441	216873932	-
ENSG00000287498	ENSG00000287498.1	ENSG00000287498	lncRNA	chr2	217061067	217064818	-
ENSG00000251982	ENSG00000251982.1	RN7SKP43	misc_RNA	chr2	217251556	217251875	+
ENSG00000278004	ENSG00000278004.1	ENSG00000278004	misc_RNA	chr2	217283370	217283523	+
ENSG00000231672	ENSG00000231672.8	DIRC3	lncRNA	chr2	217284019	217756593	-
ENSG00000224414	ENSG00000224414.1	ENSG00000224414	processed_pseudogene	chr2	217693895	217696763	+
ENSG00000231035	ENSG00000231035.1	RPL7L1P9	processed_pseudogene	chr2	217760547	217761291	-
ENSG00000079308	ENSG00000079308.21	TNS1	protein_coding	chr2	217799588	218033982	-
ENSG00000275458	ENSG00000275458.1	MIR6809	miRNA	chr2	217900513	217900628	-
ENSG00000223923	ENSG00000223923.2	TNS1-AS1	lncRNA	chr2	217978707	217993747	+
ENSG00000188282	ENSG00000188282.13	RUFY4	protein_coding	chr2	218034960	218090584	+
ENSG00000291236	ENSG00000291236.1	ENSG00000291236	lncRNA	chr2	218059155	218065729	-
ENSG00000229754	ENSG00000229754.3	CXCR2P1	transcribed_unprocessed_pseudogene	chr2	218060339	218061412	-
ENSG00000180871	ENSG00000180871.8	CXCR2	protein_coding	chr2	218125289	218137251	+
ENSG00000163464	ENSG00000163464.8	CXCR1	protein_coding	chr2	218162841	218166962	-
ENSG00000224159	ENSG00000224159.1	HMGB1P9	processed_pseudogene	chr2	218200434	218201388	+
ENSG00000163466	ENSG00000163466.16	ARPC2	protein_coding	chr2	218217141	218254356	+
ENSG00000261338	ENSG00000261338.2	ENSG00000261338	lncRNA	chr2	218255319	218257366	+
ENSG00000179921	ENSG00000179921.15	GPBAR1	protein_coding	chr2	218259496	218263861	+
ENSG00000127837	ENSG00000127837.10	AAMP	protein_coding	chr2	218264129	218270178	-
ENSG00000127838	ENSG00000127838.15	PNKD	protein_coding	chr2	218269651	218346793	+
ENSG00000135926	ENSG00000135926.15	TMBIM1	protein_coding	chr2	218274197	218292586	-
ENSG00000284173	ENSG00000284173.1	MIR6513	miRNA	chr2	218280125	218280188	-
ENSG00000237281	ENSG00000237281.1	CATIP-AS2	lncRNA	chr2	218326889	218357966	-
ENSG00000278524	ENSG00000278524.1	MIR6810	miRNA	chr2	218341911	218341980	+
ENSG00000230580	ENSG00000230580.1	RPL19P5	processed_pseudogene	chr2	218354075	218354572	+
ENSG00000158428	ENSG00000158428.4	CATIP	protein_coding	chr2	218356857	218368099	+
ENSG00000225062	ENSG00000225062.2	CATIP-AS1	lncRNA	chr2	218366661	218367885	-
ENSG00000288819	ENSG00000288819.2	ENSG00000288819	lncRNA	chr2	218368113	218368857	+
ENSG00000018280	ENSG00000018280.17	SLC11A1	protein_coding	chr2	218382029	218396894	+
ENSG00000144579	ENSG00000144579.8	CTDSP1	protein_coding	chr2	218398256	218405941	+
ENSG00000273361	ENSG00000273361.1	ENSG00000273361	lncRNA	chr2	218398743	218399219	-
ENSG00000199121	ENSG00000199121.4	MIR26B	miRNA	chr2	218402646	218402722	+
ENSG00000127831	ENSG00000127831.11	VIL1	protein_coding	chr2	218419121	218453295	+
ENSG00000135913	ENSG00000135913.11	USP37	protein_coding	chr2	218450251	218568351	-
ENSG00000222714	ENSG00000222714.1	RN7SKP38	misc_RNA	chr2	218500729	218501037	-
ENSG00000144580	ENSG00000144580.14	CNOT9	protein_coding	chr2	218568580	218597080	+
ENSG00000207393	ENSG00000207393.1	RNU6-136P	snRNA	chr2	218589214	218589320	-
ENSG00000115556	ENSG00000115556.14	PLCD4	protein_coding	chr2	218607855	218637184	+
ENSG00000115568	ENSG00000115568.16	ZNF142	protein_coding	chr2	218633329	218659655	-
ENSG00000074582	ENSG00000074582.15	BCS1L	protein_coding	chr2	218658764	218663443	+
ENSG00000163481	ENSG00000163481.8	RNF25	protein_coding	chr2	218663892	218672002	-
ENSG00000163482	ENSG00000163482.12	STK36	protein_coding	chr2	218672069	218702716	+
ENSG00000135912	ENSG00000135912.11	TTLL4	protein_coding	chr2	218710835	218755416	+
ENSG00000135929	ENSG00000135929.9	CYP27A1	protein_coding	chr2	218781749	218815293	+
ENSG00000286154	ENSG00000286154.1	ENSG00000286154	lncRNA	chr2	218799729	218802554	-
ENSG00000272555	ENSG00000272555.1	ENSG00000272555	lncRNA	chr2	218818690	218819144	+
ENSG00000115592	ENSG00000115592.13	PRKAG3	protein_coding	chr2	218822308	218832086	-
ENSG00000283639	ENSG00000283639.1	MIR9500	miRNA	chr2	218823090	218823154	+
ENSG00000232625	ENSG00000232625.1	RPL23AP31	processed_pseudogene	chr2	218841599	218842065	+
ENSG00000115596	ENSG00000115596.4	WNT6	protein_coding	chr2	218859805	218874233	+
ENSG00000135925	ENSG00000135925.9	WNT10A	protein_coding	chr2	218880852	218899581	+
ENSG00000228135	ENSG00000228135.1	LINC01494	lncRNA	chr2	218900811	218930636	-
ENSG00000288898	ENSG00000288898.1	ENSG00000288898	lncRNA	chr2	218909158	218939965	+
ENSG00000200029	ENSG00000200029.1	RNU6-642P	snRNA	chr2	218916184	218916287	-
ENSG00000235024	ENSG00000235024.1	CDK5R2-AS1	lncRNA	chr2	218944629	218961903	-
ENSG00000224928	ENSG00000224928.2	KRT8P30	processed_pseudogene	chr2	218953401	218954050	-
ENSG00000171450	ENSG00000171450.6	CDK5R2	protein_coding	chr2	218959666	218962155	+
ENSG00000236445	ENSG00000236445.5	LINC00608	lncRNA	chr2	218975393	218989940	+
ENSG00000163497	ENSG00000163497.3	FEV	protein_coding	chr2	218981087	218985184	-
ENSG00000163499	ENSG00000163499.12	CRYBA2	protein_coding	chr2	218990189	218993422	-
ENSG00000198973	ENSG00000198973.4	MIR375	miRNA	chr2	219001645	219001708	-
ENSG00000224090	ENSG00000224090.1	ENSG00000224090	lncRNA	chr2	219002215	219015721	+
ENSG00000181378	ENSG00000181378.14	CFAP65	protein_coding	chr2	219002846	219041527	-
ENSG00000163501	ENSG00000163501.7	IHH	protein_coding	chr2	219054424	219060921	-
ENSG00000264755	ENSG00000264755.1	MIR3131	miRNA	chr2	219058688	219058750	-
ENSG00000286606	ENSG00000286606.1	ENSG00000286606	lncRNA	chr2	219065308	219070022	+
ENSG00000187736	ENSG00000187736.14	NHEJ1	protein_coding	chr2	219069355	219160869	-
ENSG00000280537	ENSG00000280537.2	ENSG00000280537	protein_coding	chr2	219075329	219170827	-
ENSG00000240317	ENSG00000240317.3	RN7SL764P	misc_RNA	chr2	219102434	219102719	+
ENSG00000213901	ENSG00000213901.11	SLC23A3	protein_coding	chr2	219161465	219170095	-
ENSG00000115649	ENSG00000115649.16	CNPPD1	protein_coding	chr2	219171897	219178106	-
ENSG00000144567	ENSG00000144567.11	RETREG2	protein_coding	chr2	219176225	219185475	+
ENSG00000290093	ENSG00000290093.1	ENSG00000290093	lncRNA	chr2	219177068	219177530	+
ENSG00000158552	ENSG00000158552.13	ZFAND2B	protein_coding	chr2	219195237	219209651	+
ENSG00000287529	ENSG00000287529.1	ENSG00000287529	lncRNA	chr2	219198640	219200034	-
ENSG00000115657	ENSG00000115657.14	ABCB6	protein_coding	chr2	219209772	219218994	-
ENSG00000284820	ENSG00000284820.1	ENSG00000284820	protein_coding	chr2	219209772	219222738	-
ENSG00000198925	ENSG00000198925.12	ATG9A	protein_coding	chr2	219219380	219229717	-
ENSG00000163516	ENSG00000163516.14	ANKZF1	protein_coding	chr2	219229783	219236679	+
ENSG00000163521	ENSG00000163521.16	GLB1L	protein_coding	chr2	219236598	219245478	-
ENSG00000115661	ENSG00000115661.14	STK16	protein_coding	chr2	219245455	219250337	+
ENSG00000127824	ENSG00000127824.15	TUBA4A	protein_coding	chr2	219249710	219277902	-
ENSG00000243910	ENSG00000243910.8	TUBA4B	protein_coding	chr2	219253243	219272197	+
ENSG00000135924	ENSG00000135924.17	DNAJB2	protein_coding	chr2	219279342	219286898	+
ENSG00000054356	ENSG00000054356.14	PTPRN	protein_coding	chr2	219289623	219309648	-
ENSG00000207647	ENSG00000207647.1	MIR153-1	miRNA	chr2	219294111	219294200	-
ENSG00000230432	ENSG00000230432.1	ENSG00000230432	lncRNA	chr2	219299002	219304130	+
ENSG00000182698	ENSG00000182698.12	RESP18	protein_coding	chr2	219327407	219333177	-
ENSG00000232789	ENSG00000232789.1	ENSG00000232789	unprocessed_pseudogene	chr2	219358870	219358983	-
ENSG00000123992	ENSG00000123992.20	DNPEP	protein_coding	chr2	219372043	219400022	-
ENSG00000229525	ENSG00000229525.1	DNPEP-AS1	lncRNA	chr2	219388496	219403633	+
ENSG00000175084	ENSG00000175084.13	DES	protein_coding	chr2	219418377	219426735	+
ENSG00000234638	ENSG00000234638.1	ENSG00000234638	lncRNA	chr2	219425071	219426184	-
ENSG00000280323	ENSG00000280323.1	ENSG00000280323	TEC	chr2	219427477	219429319	+
ENSG00000072195	ENSG00000072195.15	SPEG	protein_coding	chr2	219434843	219493629	+
ENSG00000227432	ENSG00000227432.1	ASIC4-AS1	lncRNA	chr2	219482073	219516877	-
ENSG00000286143	ENSG00000286143.1	ENSG00000286143	protein_coding	chr2	219491867	219498244	+
ENSG00000286095	ENSG00000286095.3	SPEGNB	protein_coding	chr2	219496131	219498287	+
ENSG00000268603	ENSG00000268603.2	ENSG00000268603	lncRNA	chr2	219497611	219498706	-
ENSG00000144591	ENSG00000144591.20	GMPPA	protein_coding	chr2	219498865	219513898	+
ENSG00000072182	ENSG00000072182.14	ASIC4	protein_coding	chr2	219514170	219538772	+
ENSG00000123989	ENSG00000123989.15	CHPF	protein_coding	chr2	219538954	219543809	-
ENSG00000188760	ENSG00000188760.11	TMEM198	protein_coding	chr2	219543663	219550595	+
ENSG00000268896	ENSG00000268896.1	ENSG00000268896	lncRNA	chr2	219547211	219547658	-
ENSG00000265252	ENSG00000265252.1	MIR3132	miRNA	chr2	219549073	219549147	-
ENSG00000124006	ENSG00000124006.15	OBSL1	protein_coding	chr2	219550728	219571859	-
ENSG00000269068	ENSG00000269068.1	ENSG00000269068	lncRNA	chr2	219559083	219559626	+
ENSG00000123999	ENSG00000123999.5	INHA	protein_coding	chr2	219569162	219575711	+
ENSG00000222678	ENSG00000222678.1	RN7SKP213	misc_RNA	chr2	219590687	219590984	-
ENSG00000144589	ENSG00000144589.22	STK11IP	protein_coding	chr2	219597857	219616451	+
ENSG00000228973	ENSG00000228973.1	ENSG00000228973	lncRNA	chr2	219625059	219626693	-
ENSG00000114923	ENSG00000114923.17	SLC4A3	protein_coding	chr2	219627394	219641980	+
ENSG00000267919	ENSG00000267919.1	ENSG00000267919	lncRNA	chr2	219645090	219645631	+
ENSG00000231802	ENSG00000231802.1	DNAJB6P3	processed_pseudogene	chr2	219684030	219684795	-
ENSG00000227308	ENSG00000227308.2	LINC02832	lncRNA	chr2	219685381	219737937	+
ENSG00000223903	ENSG00000223903.1	RPL23P4	processed_pseudogene	chr2	219697799	219698214	+
ENSG00000228909	ENSG00000228909.2	LINC01803	lncRNA	chr2	219903900	219904923	-
ENSG00000286199	ENSG00000286199.1	ENSG00000286199	lncRNA	chr2	219904983	219912834	-
ENSG00000266518	ENSG00000266518.1	MIR4268	miRNA	chr2	219906502	219906565	-
ENSG00000288902	ENSG00000288902.2	ENSG00000288902	lncRNA	chr2	219947834	220035193	+
ENSG00000225911	ENSG00000225911.1	ENSG00000225911	processed_pseudogene	chr2	220048822	220049272	-
ENSG00000239498	ENSG00000239498.1	ENSG00000239498	lncRNA	chr2	220105656	220450778	+
ENSG00000235337	ENSG00000235337.1	ENSG00000235337	lncRNA	chr2	220127546	220212491	+
ENSG00000236451	ENSG00000236451.3	ENSG00000236451	lncRNA	chr2	220450679	220741493	+
ENSG00000224819	ENSG00000224819.2	ENSG00000224819	lncRNA	chr2	220776818	220855873	+
ENSG00000286272	ENSG00000286272.1	ENSG00000286272	lncRNA	chr2	220811618	220853456	-
ENSG00000232089	ENSG00000232089.1	ENSG00000232089	processed_pseudogene	chr2	221162771	221163053	+
ENSG00000290000	ENSG00000290000.1	ENSG00000290000	lncRNA	chr2	221286244	221372698	-
ENSG00000286170	ENSG00000286170.1	ENSG00000286170	lncRNA	chr2	221306290	221308329	-
ENSG00000116106	ENSG00000116106.12	EPHA4	protein_coding	chr2	221418027	221574202	-
ENSG00000226726	ENSG00000226726.1	TMEM256P2	processed_pseudogene	chr2	221532668	221533008	+
ENSG00000272944	ENSG00000272944.1	ENSG00000272944	lncRNA	chr2	221572506	221574454	+
ENSG00000230406	ENSG00000230406.2	RPL23P5	processed_pseudogene	chr2	221592441	221592861	+
ENSG00000234446	ENSG00000234446.3	ENSG00000234446	lncRNA	chr2	221609324	221650218	+
ENSG00000233868	ENSG00000233868.1	LLPHP3	processed_pseudogene	chr2	221944223	221944612	+
ENSG00000226666	ENSG00000226666.1	HSPA9P1	processed_pseudogene	chr2	221961737	221963765	+
ENSG00000226331	ENSG00000226331.1	RPL23AP28	processed_pseudogene	chr2	222044525	222044994	-
ENSG00000135903	ENSG00000135903.20	PAX3	protein_coding	chr2	222199887	222298998	-
ENSG00000163081	ENSG00000163081.4	CCDC140	lncRNA	chr2	222298147	222305217	+
ENSG00000288658	ENSG00000288658.2	ENSG00000288658	protein_coding	chr2	222314148	222320155	-
ENSG00000237732	ENSG00000237732.12	CT75	transcribed_unprocessed_pseudogene	chr2	222318275	222321512	+
ENSG00000291155	ENSG00000291155.1	CT75	lncRNA	chr2	222318471	222352989	+
ENSG00000200822	ENSG00000200822.1	Y_RNA	misc_RNA	chr2	222404985	222405095	+
ENSG00000163082	ENSG00000163082.10	SGPP2	protein_coding	chr2	222424543	222562621	+
ENSG00000228670	ENSG00000228670.4	NANOGP2	processed_pseudogene	chr2	222452400	222453126	-
ENSG00000202016	ENSG00000202016.1	RNU6-619P	snRNA	chr2	222498291	222498398	+
ENSG00000234285	ENSG00000234285.1	GAPDHP49	processed_pseudogene	chr2	222503883	222504843	-
ENSG00000116120	ENSG00000116120.11	FARSB	protein_coding	chr2	222566899	222656092	-
ENSG00000124003	ENSG00000124003.13	MOGAT1	protein_coding	chr2	222671658	222709930	+
ENSG00000233751	ENSG00000233751.1	RRAS2P2	processed_pseudogene	chr2	222677677	222678289	-
ENSG00000203531	ENSG00000203531.3	ENSG00000203531	processed_pseudogene	chr2	222698623	222699484	-
ENSG00000235225	ENSG00000235225.1	RPL31P17	processed_pseudogene	chr2	222726457	222726834	+
ENSG00000123983	ENSG00000123983.15	ACSL3	protein_coding	chr2	222860942	222944639	+
ENSG00000224121	ENSG00000224121.1	ATG12P2	processed_pseudogene	chr2	222904640	222905055	-
ENSG00000234193	ENSG00000234193.1	ACSL3-AS1	lncRNA	chr2	222917387	222919363	-
ENSG00000278083	ENSG00000278083.1	ENSG00000278083	processed_pseudogene	chr2	222945930	222946388	-
ENSG00000152049	ENSG00000152049.7	KCNE4	protein_coding	chr2	223052190	223198399	+
ENSG00000243125	ENSG00000243125.3	RN7SL807P	misc_RNA	chr2	223248498	223248794	-
ENSG00000233299	ENSG00000233299.1	HIGD1AP4	processed_pseudogene	chr2	223398267	223398546	-
ENSG00000231189	ENSG00000231189.1	ENSG00000231189	lncRNA	chr2	223498773	223504611	+
ENSG00000235610	ENSG00000235610.1	ENSG00000235610	lncRNA	chr2	223505476	223510933	+
ENSG00000171951	ENSG00000171951.5	SCG2	protein_coding	chr2	223596940	223602361	-
ENSG00000152056	ENSG00000152056.18	AP1S3	protein_coding	chr2	223667680	223838027	-
ENSG00000226539	ENSG00000226539.1	MLXP1	processed_pseudogene	chr2	223704621	223705338	+
ENSG00000286239	ENSG00000286239.1	ENSG00000286239	protein_coding	chr2	223757258	223945299	-
ENSG00000085449	ENSG00000085449.15	WDFY1	protein_coding	chr2	223855716	223945357	-
ENSG00000135900	ENSG00000135900.4	MRPL44	protein_coding	chr2	223957463	223967714	+
ENSG00000228802	ENSG00000228802.1	ENSG00000228802	lncRNA	chr2	223965701	223967706	-
ENSG00000135919	ENSG00000135919.14	SERPINE2	protein_coding	chr2	223975045	224039318	-
ENSG00000224826	ENSG00000224826.1	USP21P1	processed_pseudogene	chr2	224169664	224171537	+
ENSG00000228681	ENSG00000228681.1	ENSG00000228681	processed_pseudogene	chr2	224294930	224295753	+
